QB,RB,RB,WR,WR,WR,TE,FLEX,DST,QB Team ,RB Team ,RB Team ,WR Team ,WR Team ,WR Team ,TE Team ,FLEX Team ,DST Team ,QB Salary ,RB Salary ,RB Salary ,WR Salary ,WR Salary ,WR Salary ,TE Salary ,FLEX Salary ,DST Salary ,Projected Value,Scenario,Iteration,Actual
Carson Palmer,Ezekiel Elliott,Jay Ajayi,Mohamed Sanu,Jermaine Kearse,Demaryius Thomas,Jack Doyle,LeSean McCoy,Redskins ,ARI,DAL,MIA,ATL,NYJ,DEN,IND,BUF,WAS,6000,8300,7700,4500,4600,5900,3600,7000,2400,131.87,Scenario2,38,113.9
Cam Newton,Ezekiel Elliott,Mark Ingram,Demaryius Thomas,Tyler Lockett,DeVante Parker,Evan Engram,LeSean McCoy,Ravens ,CAR,DAL,NO,DEN,SEA,MIA,NYG,BUF,BAL,6600,8300,4500,5900,4300,6300,3200,7000,3900,131.53,Scenario2,39,102.08
Drew Brees,Kareem Hunt,LeSean McCoy,Jermaine Kearse,Demaryius Thomas,Michael Thomas,Charles Clay,Tyler Lockett,Panthers ,NO,KC,BUF,NYJ,DEN,NO,BUF,SEA,CAR,7200,8000,7000,4600,5900,7000,3400,4300,2600,131.45,Scenario2,40,128.6
Cam Newton,Jay Ajayi,Kareem Hunt,Martavis Bryant,DeSean Jackson,Tyler Lockett,Jack Doyle,LeSean McCoy,Falcons ,CAR,MIA,KC,PIT,TB,SEA,IND,BUF,ATL,6600,7700,8000,5700,4600,4300,3600,7000,2500,131.42,Scenario2,41,91.98
Carson Palmer,Jay Ajayi,Kareem Hunt,Martavis Bryant,Michael Thomas,Terrance Williams,Charles Clay,Cooper Kupp,Ravens ,ARI,MIA,KC,PIT,NO,DAL,BUF,LAR,BAL,6000,7700,8000,5700,7000,3600,3400,4700,3900,130.9,Scenario2,42,107.5
Drew Brees,Mark Ingram,Jordan Howard,Martavis Bryant,Michael Thomas,DeVante Parker,Jack Doyle,Kareem Hunt,Cowboys ,NO,NO,CHI,PIT,NO,MIA,IND,KC,DAL,7200,4500,4900,5700,7000,6300,3600,8000,2800,130.44,Scenario2,43,153.0
Cam Newton,Isaiah Crowell,Dalvin Cook,Kelvin Benjamin,Martavis Bryant,Michael Thomas,Charles Clay,DeVante Parker,Broncos ,CAR,CLE,MIN,CAR,PIT,NO,BUF,MIA,DEN,6600,4800,5900,6700,5700,7000,3400,6300,3600,129.33,Scenario2,44,117.58
Drew Brees,Isaiah Crowell,Jordan Howard,Odell Beckham Jr.,Michael Thomas,Golden Tate,Charles Clay,Cooper Kupp,Falcons ,NO,CLE,CHI,NYG,NO,DET,BUF,LAR,ATL,7200,4800,4900,8600,7000,6900,3400,4700,2500,128.56,Scenario2,45,155.6
Carson Palmer,Mark Ingram,Isaiah Crowell,Kelvin Benjamin,Odell Beckham Jr.,Golden Tate,Jack Doyle,DeVante Parker,Panthers ,ARI,NO,CLE,CAR,NYG,DET,IND,MIA,CAR,6000,4500,4800,6700,8600,6900,3600,6300,2600,127.99,Scenario2,46,117.4
Cam Newton,Dalvin Cook,Jordan Howard,Tyreek Hill,Golden Tate,DeVante Parker,Jimmy Graham,Cooper Kupp,Rams ,CAR,MIN,CHI,KC,DET,MIA,SEA,LAR,LAR,6600,5900,4900,6600,6900,6300,4600,4700,3500,127.22,Scenario2,47,156.88
Cam Newton,Mark Ingram,Javorius Allen,Tyreek Hill,Odell Beckham Jr.,Tyrell Williams,Charles Clay,Golden Tate,Broncos ,CAR,NO,BAL,KC,NYG,LAC,BUF,DET,DEN,6600,4500,5000,6600,8600,4600,3400,6900,3600,126.59,Scenario2,48,120.78
Tom Brady,Isaiah Crowell,Marshawn Lynch,Kelvin Benjamin,Tyreek Hill,Golden Tate,Zach Miller,Cooper Kupp,Broncos ,NE,CLE,OAK,CAR,KC,DET,CHI,LAR,DEN,7700,4800,6000,6700,6600,6900,3000,4700,3600,126.01,Scenario2,49,102.72
Carson Palmer,Javorius Allen,Dalvin Cook,Kelvin Benjamin,Tyreek Hill,Odell Beckham Jr.,Hunter Henry,Cooper Kupp,Falcons ,ARI,BAL,MIN,CAR,KC,NYG,LAC,LAR,ATL,6000,5000,5900,6700,6600,8600,3900,4700,2500,125.37,Scenario2,50,118.8
