Rank	EntryId	EntryName	TimeRemaining	Points	Lineup	Contest Size	Contest Format	Buy-in	Notes
626	798951841	FearToxin90 (5/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	798951842	FearToxin90 (6/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	798951843	FearToxin90 (7/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	798951844	FearToxin90 (8/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	798951845	FearToxin90 (9/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	798951846	FearToxin90 (10/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	802614140	Alphawarrior43 (1/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	802614146	Alphawarrior43 (2/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	802614149	Alphawarrior43 (3/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	802614158	Alphawarrior43 (4/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	802614161	Alphawarrior43 (5/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	802614171	Alphawarrior43 (6/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	802622396	Alphawarrior43 (7/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	802622436	Alphawarrior43 (8/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	802622443	Alphawarrior43 (9/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	802622448	Alphawarrior43 (10/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	806356129	gsd4 (1/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	806356131	gsd4 (2/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	806356137	gsd4 (3/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	806356138	gsd4 (4/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	806356140	gsd4 (5/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	806359324	gsd4 (6/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	806359327	gsd4 (7/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	806359329	gsd4 (8/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	806359332	gsd4 (9/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	806359340	gsd4 (10/10)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	808990023	smallball	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	809732922	blove2500 (2/3)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	809732926	blove2500 (3/3)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	812375822	FiveFoldV	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	812945011	dirty_moose	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	813308103	onlyzink4 (1/4)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	813322581	onlyzink4 (2/4)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	813322592	onlyzink4 (3/4)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
626	813329570	onlyzink4 (4/4)	0	123.18	RB LeSean McCoy WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald DST Cardinals  RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
666	810401579	chuz73 (1/2)	0	123.02	FLEX Julio Jones WR Kendall Wright WR Amari Cooper RB Todd Gurley II DST Rams  TE Evan Engram QB Russell Wilson WR Doug Baldwin RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
666	813742885	chuz73 (2/2)	0	123.02	FLEX Julio Jones WR Kendall Wright WR Amari Cooper RB Todd Gurley II DST Rams  TE Evan Engram QB Russell Wilson WR Doug Baldwin RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
668	809169243	S13zetheday	0	122.68	DST Texans  TE Delanie Walker QB Carson Wentz WR Alshon Jeffery WR Antonio Brown WR Doug Baldwin RB Christian McCaffrey RB Danny Woodhead FLEX Terrance West	1149	Double	$1 	"Excludes Thursday, Florida games"
669	812361461	donkeyballz (1/10)	0	122.58	WR Kevin White WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
669	812363425	donkeyballz (3/10)	0	122.58	WR Kevin White WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
669	812363426	donkeyballz (4/10)	0	122.58	WR Kevin White WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
669	812363427	donkeyballz (5/10)	0	122.58	WR Kevin White WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB David Johnson RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
673	810291390	30inchwalleye (5/10)	0	122.56	FLEX LeSean McCoy WR Kevin White WR Amari Cooper WR Robby Anderson TE Zach Ertz DST Eagles  QB Carson Palmer RB Le'Veon Bell RB Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
674	812779346	djpuckett	0	122.54	RB Lamar Miller WR Kendall Wright DST Bengals  QB Aaron Rodgers TE Zach Ertz RB David Johnson WR Antonio Brown FLEX Carlos Hyde WR Allen Robinson	1149	Double	$1 	"Excludes Thursday, Florida games"
675	809442214	Whatupthon	0	122.44	QB Matt Ryan RB LeSean McCoy WR Corey Coleman RB Bilal Powell WR Larry Fitzgerald DST Steelers  FLEX Carlos Hyde TE Jimmy Graham WR Kelvin Benjamin	1149	Double	$1 	"Excludes Thursday, Florida games"
676	813597351	KevinL6812 (5/10)	0	122.32	WR Julio Jones FLEX Kendall Wright TE Delanie Walker WR Amari Cooper DST Rams  RB Carlos Hyde QB Russell Wilson WR Doug Baldwin RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
676	813597382	KevinL6812 (6/10)	0	122.32	WR Julio Jones FLEX Kendall Wright TE Delanie Walker WR Amari Cooper DST Rams  RB Carlos Hyde QB Russell Wilson WR Doug Baldwin RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
676	813597469	KevinL6812 (7/10)	0	122.32	WR Julio Jones FLEX Kendall Wright TE Delanie Walker WR Amari Cooper DST Rams  RB Carlos Hyde QB Russell Wilson WR Doug Baldwin RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
676	813602483	KevinL6812 (8/10)	0	122.32	WR Julio Jones FLEX Kendall Wright TE Delanie Walker WR Amari Cooper DST Rams  RB Carlos Hyde QB Russell Wilson WR Doug Baldwin RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
676	813602536	KevinL6812 (9/10)	0	122.32	WR Julio Jones FLEX Kendall Wright TE Delanie Walker WR Amari Cooper DST Rams  RB Carlos Hyde QB Russell Wilson WR Doug Baldwin RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
681	813197819	wimwamwo	0	122.28	RB LeSean McCoy DST Texans  WR Kendall Wright RB Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz FLEX David Johnson WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
682	813167589	bennydeng27 (1/2)	0	122.18	TE Charles Clay WR Kendall Wright WR Dez Bryant RB DeMarco Murray QB Derek Carr WR Amari Cooper DST Rams  RB Bilal Powell FLEX Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
683	813081786	Kbmiller1 (1/2)	0	122.12	DST Bengals  FLEX Davante Adams RB Todd Gurley II WR Torrey Smith TE Zach Ertz RB David Johnson WR Antonio Brown QB Russell Wilson WR Jermaine Kearse	1149	Double	$1 	"Excludes Thursday, Florida games"
683	813303140	brianpt620	0	122.12	DST Bengals  FLEX Davante Adams RB Todd Gurley II WR Torrey Smith TE Zach Ertz RB David Johnson WR Antonio Brown QB Russell Wilson WR Jermaine Kearse	1149	Double	$1 	"Excludes Thursday, Florida games"
685	812363428	donkeyballz (6/10)	0	122.1	RB LeSean McCoy WR Kevin White WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall TE Zach Ertz RB Le'Veon Bell QB Kirk Cousins	1149	Double	$1 	"Excludes Thursday, Florida games"
685	812363429	donkeyballz (7/10)	0	122.1	RB LeSean McCoy WR Kevin White WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall TE Zach Ertz RB Le'Veon Bell QB Kirk Cousins	1149	Double	$1 	"Excludes Thursday, Florida games"
685	812363430	donkeyballz (8/10)	0	122.1	RB LeSean McCoy WR Kevin White WR Kendall Wright FLEX Todd Gurley II DST Rams  WR Brandon Marshall TE Zach Ertz RB Le'Veon Bell QB Kirk Cousins	1149	Double	$1 	"Excludes Thursday, Florida games"
688	814419405	TheBigTicket (6/10)	0	122.04	QB Matt Ryan TE Austin Hooper WR Zay Jones WR Kendall Wright WR Michael Crabtree RB David Johnson RB Le'Veon Bell DST Steelers  FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
689	808894896	ykya111 (1/2)	0	121.98	WR Kendall Wright FLEX Todd Gurley II WR Brandon Marshall WR Sterling Shepard QB Carson Wentz TE Zach Ertz RB David Johnson RB Le'Veon Bell DST Steelers 	1149	Double	$1 	"Excludes Thursday, Florida games"
689	811318812	thedlmatt (2/2)	0	121.98	WR Kendall Wright WR Eric Decker WR Rishard Matthews QB Derek Carr DST Rams  TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
691	810937486	jakesloan	0	121.94	QB Matt Ryan WR Marvin Jones Jr. DST Packers  RB Todd Gurley II WR Alshon Jeffery TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
692	814391188	benstunner (1/10)	0	121.84	WR Kendall Wright QB Aaron Rodgers WR Rishard Matthews DST Rams  WR Brandon Marshall TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
692	814391196	benstunner (9/10)	0	121.84	WR Kendall Wright QB Aaron Rodgers WR Rishard Matthews DST Rams  WR Brandon Marshall TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	810814652	5starwifee	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	811243903	SailorBigB (1/2)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	811460622	mikew2069 (2/2)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz FLEX David Johnson RB Le'Veon Bell RB Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	812633481	ending (1/10)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	812633482	ending (2/10)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	812633483	ending (3/10)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	812633484	ending (4/10)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	812633485	ending (5/10)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	812633486	ending (6/10)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	812633487	ending (7/10)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	812633488	ending (8/10)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	812633489	ending (9/10)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
694	812633490	ending (10/10)	0	121.74	WR Kendall Wright QB Aaron Rodgers DST Rams  WR Brandon Marshall WR Sterling Shepard TE Zach Ertz RB David Johnson RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
707	810397827	hoss-68 (1/2)	0	121.56	RB Jordan Howard TE Jack Doyle WR Michael Crabtree QB Carson Palmer WR John Brown WR Antonio Brown DST Steelers  RB Christian McCaffrey FLEX Allen Robinson	1149	Double	$1 	"Excludes Thursday, Florida games"
708	814445910	teewh101 (1/9)	0	121.32	WR Kendall Wright WR Marvin Jones Jr. FLEX Todd Gurley II DST Rams  WR Robby Anderson TE Zach Ertz RB David Johnson RB Le'Veon Bell QB Russell Wilson	1149	Double	$1 	"Excludes Thursday, Florida games"
708	814445911	teewh101 (2/9)	0	121.32	WR Kendall Wright WR Marvin Jones Jr. FLEX Todd Gurley II DST Rams  WR Robby Anderson TE Zach Ertz RB David Johnson RB Le'Veon Bell QB Russell Wilson	1149	Double	$1 	"Excludes Thursday, Florida games"
708	814445912	teewh101 (3/9)	0	121.32	WR Kendall Wright WR Marvin Jones Jr. FLEX Todd Gurley II DST Rams  WR Robby Anderson TE Zach Ertz RB David Johnson RB Le'Veon Bell QB Russell Wilson	1149	Double	$1 	"Excludes Thursday, Florida games"
708	814445913	teewh101 (4/9)	0	121.32	WR Kendall Wright WR Marvin Jones Jr. FLEX Todd Gurley II DST Rams  WR Robby Anderson TE Zach Ertz RB David Johnson RB Le'Veon Bell QB Russell Wilson	1149	Double	$1 	"Excludes Thursday, Florida games"
708	814445914	teewh101 (5/9)	0	121.32	WR Kendall Wright WR Marvin Jones Jr. FLEX Todd Gurley II DST Rams  WR Robby Anderson TE Zach Ertz RB David Johnson RB Le'Veon Bell QB Russell Wilson	1149	Double	$1 	"Excludes Thursday, Florida games"
708	814445915	teewh101 (6/9)	0	121.32	WR Kendall Wright WR Marvin Jones Jr. FLEX Todd Gurley II DST Rams  WR Robby Anderson TE Zach Ertz RB David Johnson RB Le'Veon Bell QB Russell Wilson	1149	Double	$1 	"Excludes Thursday, Florida games"
708	814445916	teewh101 (7/9)	0	121.32	WR Kendall Wright WR Marvin Jones Jr. FLEX Todd Gurley II DST Rams  WR Robby Anderson TE Zach Ertz RB David Johnson RB Le'Veon Bell QB Russell Wilson	1149	Double	$1 	"Excludes Thursday, Florida games"
708	814445917	teewh101 (8/9)	0	121.32	WR Kendall Wright WR Marvin Jones Jr. FLEX Todd Gurley II DST Rams  WR Robby Anderson TE Zach Ertz RB David Johnson RB Le'Veon Bell QB Russell Wilson	1149	Double	$1 	"Excludes Thursday, Florida games"
708	814445918	teewh101 (9/9)	0	121.32	WR Kendall Wright WR Marvin Jones Jr. FLEX Todd Gurley II DST Rams  WR Robby Anderson TE Zach Ertz RB David Johnson RB Le'Veon Bell QB Russell Wilson	1149	Double	$1 	"Excludes Thursday, Florida games"
717	814036704	Jsamm422 (2/2)	0	121.24	DST Bills  WR Kendall Wright QB Aaron Rodgers FLEX Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell RB Carlos Hyde WR Terrelle Pryor Sr.	1149	Double	$1 	"Excludes Thursday, Florida games"
718	806621852	cryogenicguy	0	121.16	WR Marvin Jones Jr. WR Davante Adams FLEX DeMarco Murray RB Todd Gurley II DST Rams  TE Zach Ertz QB Carson Palmer WR John Brown RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
719	810690878	mattknihtila	0	121.02	QB Dak Prescott WR Dez Bryant WR Davante Adams RB DeMarco Murray WR Michael Crabtree RB Todd Gurley II FLEX LeGarrette Blount TE Zach Ertz DST Steelers 	1149	Double	$1 	"Excludes Thursday, Florida games"
720	810620593	jasongovert (6/6)	0	120.92	FLEX LeSean McCoy DST Bills  WR Kendall Wright TE Delanie Walker RB Todd Gurley II WR Larry Fitzgerald RB Carlos Hyde QB Russell Wilson WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
721	814085828	cocubsfan (1/4)	0	120.64	QB Matt Ryan DST Bills  WR Kendall Wright FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz RB Le'Veon Bell WR Pierre Garcon WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
721	814094152	cocubsfan (2/4)	0	120.64	QB Matt Ryan DST Bills  WR Kendall Wright FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz RB Le'Veon Bell WR Pierre Garcon WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
723	813860720	moondog73	0	120.56	DST Falcons  TE Jason Witten WR Golden Tate RB Todd Gurley II QB Carson Palmer WR Larry Fitzgerald WR Doug Baldwin RB Christian McCaffrey FLEX Greg Olsen	1149	Double	$1 	"Excludes Thursday, Florida games"
724	809950108	gilbertray (2/2)	0	120.44	WR Taylor Gabriel QB Aaron Rodgers WR Jordy Nelson TE Martellus Bennett RB DeMarco Murray FLEX Delanie Walker RB Marshawn Lynch WR Michael Crabtree DST Steelers 	1149	Double	$1 	"Excludes Thursday, Florida games"
725	809574481	mrmoz555	0	119.92	WR Kendall Wright DST Rams  TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer FLEX Carlos Hyde WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
726	814077197	ZhaneCupp	0	119.9	DST Bears  WR Randall Cobb RB DeMarco Murray RB Todd Gurley II QB Eli Manning FLEX Brandon Marshall TE Zach Ertz WR Antonio Brown WR Terrelle Pryor Sr.	1149	Double	$1 	"Excludes Thursday, Florida games"
727	809741133	pittstrong (2/2)	0	119.88	WR Julio Jones RB Jordan Howard RB Giovani Bernard WR A.J. Green WR Amari Cooper DST Raiders  FLEX Sterling Shepard QB Carson Wentz TE Zach Ertz	1149	Double	$1 	"Excludes Thursday, Florida games"
728	813968062	STORMCHASERS	0	119.74	FLEX Devonta Freeman RB LeSean McCoy DST Texans  WR Kendall Wright QB Aaron Rodgers WR Davante Adams TE Delanie Walker RB Todd Gurley II WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
729	807041149	Lakesnow13 (3/3)	0	119.36	RB Devonta Freeman WR Mohamed Sanu QB Tyrod Taylor RB LeSean McCoy DST Bengals  TE Jason Witten WR Davante Adams WR Doug Baldwin FLEX Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
730	813725555	JDH285 (1/2)	0	119.34	WR Mohamed Sanu WR DeAndre Hopkins DST Texans  RB Jordan Howard WR Kendall Wright QB Marcus Mariota TE Delanie Walker FLEX Todd Gurley II RB David Johnson	1149	Double	$1 	"Excludes Thursday, Florida games"
730	813732069	JDH285 (2/2)	0	119.34	WR Mohamed Sanu WR DeAndre Hopkins DST Texans  RB Jordan Howard WR Kendall Wright QB Marcus Mariota TE Delanie Walker FLEX Todd Gurley II RB David Johnson	1149	Double	$1 	"Excludes Thursday, Florida games"
732	814192965	khabiba1	0	119.3	DST Falcons  RB Ezekiel Elliott WR Michael Crabtree QB Eli Manning TE Zach Ertz WR Antonio Brown WR Pierre Garcon RB Tim Cook FLEX Danny Woodhead	1149	Double	$1 	"Excludes Thursday, Florida games"
