Id,Name,Position,teamAbbrev,Salary,AvgPointsPerGame,Actual,Override,Alerts
72691,Robby Anderson,WR,NYJ,3400,7.75,4.8,0,ExpectedStarter:1|PlayerMatchupIsBad:1|VegasBad:2
72692,Eli Manning,QB,NYG,5300,16.41,12.56,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
72697,Mike Glennon,QB,CHI,4600,13.91,16.04,0,ExpectedStarter:1|PlayerMatchupIsGood:1
72698,Lee Smith,TE,OAK,2500,0,1.9,0,PlayerMatchupIsGreat:1
72705,Duke Johnson Jr.,RB,CLE,3900,7.95,11,0,ExpectedStarter:1|PlayerMatchupIsBad:2
72706,Tion Green,RB,DET,3000,0,0,0,PlayerMatchupIsBad:1
72707,Connor Cook,QB,OAK,4300,0,0,0,PlayerMatchupIsGreat:1
72708,Tyler Kroft,TE,CIN,2500,0,0,0,PlayerMatchupIsHorribad:2
72715,Tyreek Hill,WR,KC,6200,15.06,8.9,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerIsHot:1|OptimalPick:1|StarBad:1
72716,Jack Doyle,TE,IND,2900,6.56,15.9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|StarBad:1
72726,Will Fuller V,WR,HOU,3800,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1|ThumbDown:1
72728,Devante Mays,RB,GB,3500,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsGood:1
72731,Christian Hackenberg,QB,NYJ,4100,0,0,0,PlayerMatchupIsBad:1
72734,Alfred Morris,RB,DAL,4500,4.32,0,0,ExpectedStarter:1|StarGood:1|VegasGood:1
72735,Theo Riddick,RB,DET,4500,12.98,6.7,0,ExpectedStarter:1|PlayerMatchupIsBad:1|VegasBad:1
72750,Aaron Jones,RB,GB,3700,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsGood:1
72751,Zach Zenner,RB,DET,3300,0,0,0,PlayerMatchupIsBad:1
72752,Jeremy Sprinkle,TE,WAS,2500,0,0,0,PlayerMatchupIsBad:1
72759,Shelton Gibson,WR,PHI,3000,0,0,0,PlayerMatchupIsGood:1
72766,Andy Dalton,QB,CIN,5500,14.83,9.34,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|ThumbDown:1
72767,Kevin McDermott,TE,MIN,2500,0,0,0,
72773,Jared Cook,TE,OAK,3300,8.84,6.5,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|VegasBad:1|StarBad:1
72779,Chad Hansen,WR,NYJ,3000,0,0,0,PlayerMatchupIsBad:1
72780,Trevor Siemian,QB,DEN,4900,15.56,24.64,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsBad:1
72787,Chris Moore,WR,BAL,3000,0,0,0,
72793,Alfred Blue,RB,HOU,4200,0,0,0,Injured:1|ThumbUp:1
72804,Jeff Heuerman,TE,DEN,2500,0,2.5,0,PlayerMatchupIsGreat:1
72806,T.J. Yeldon,RB,JAX,3900,0,0,0,PlayerMatchupIsBad:2|Injured:1
72811,Brian Hoyer,QB,SF,4500,13.97,2.96,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
72812,MarQueis Gray,TE,MIA,2500,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
72813,Luke Willson,TE,SEA,2500,0,5.5,0,ThumbUp:1
72817,Kenyan Drake,RB,MIA,4000,0,-0.3,0,PlayerMatchupIsGood:1
72818,Vince Mayle,WR,BAL,3000,0,0,0,
72819,Rob Kelley,RB,WAS,3900,10.74,7.9,0,ExpectedStarter:1
72828,Joe Banyard,RB,BUF,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
72829,Roger Lewis,WR,NYG,3300,0,3.3,0,PlayerMatchupIsGood:1
72832,Elijah McGuire,RB,NYJ,3500,0,4.6,0,PlayerMatchupIsGood:1
72833,Nick O'Leary,TE,BUF,2500,0,0,0,PlayerMatchupIsGreat:1
72846,Kenny Britt,WR,CLE,4000,9.55,1.2,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1|StarGood:1
72847,A.J. Derby,TE,DEN,2600,0,0,0,PlayerMatchupIsGreat:1
72853,Zay Jones,WR,BUF,3500,8.58,3.8,0,ExpectedStarter:1|PlayerMatchupIsGood:1
72871,D'Onta Foreman,RB,HOU,4100,8.42,4,0,ExpectedStarter:1
72872,Isaiah McKenzie,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1
72875,Paul Richardson,WR,SEA,4200,10.24,9.9,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerIsHot:1|VegasGood:1|StarGood:1
72876,Aaron Rodgers,QB,GB,7400,24.87,23.52,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
72881,Geno Smith,QB,NYG,4500,0,0,0,PlayerMatchupIsGreat:1
72895,Mark Ingram,RB,NO,4900,12.09,11.6,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
72896,Samaje Perine,RB,WAS,3800,0,7.7,0,
72906,Orleans Darkwa,RB,NYG,3400,0,3,0,PlayerMatchupIsBad:1
72907,Trevor Davis,WR,GB,3000,0,1.9,0,
72916,Eli Rogers,WR,PIT,3600,8.17,8.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasBad:1
72917,Panthers ,DST,CAR,3600,8.31,10,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
72922,Joe Mixon,RB,CIN,5000,8.18,5.1,0,ExpectedStarter:1
72923,Tyler Lockett,WR,SEA,4000,10.44,12.4,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbUp:1|VegasGood:2|StarGood:1
72929,Seahawks ,DST,SEA,4000,8.25,8,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
72935,Josh Hill,TE,NO,2500,0,5.9,0,PlayerMatchupIsBad:1
72940,Mohamed Sanu,WR,ATL,4500,11.24,13.5,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
72944,Corey Clement,RB,PHI,3000,0,0,0,
72948,Fozzy Whittaker,RB,CAR,3100,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
72953,Doug Martin,RB,TB,4300,0,0,0,PlayerMatchupIsGood:1|Injured:1|ThumbUp:1|ThumbDown:1
72954,Paul Perkins,RB,NYG,3800,7.12,4.2,0,ExpectedStarter:1|PlayerMatchupIsBad:1
72957,Joe Webb,QB,BUF,4000,0,0,0,PlayerMatchupIsGreat:1
72958,Neal Sterling,TE,NYJ,2500,0,1.8,0,PlayerMatchupIsGreat:1
72962,Kendall Wright,WR,CHI,3900,10.19,13.9,0,ExpectedStarter:1|StarBad:1
72963,Broncos ,DST,DEN,3400,7.92,13,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
72967,Jordy Nelson,WR,GB,7900,20.4,0,0,ExpectedStarter:1|PlayerIsHot:1
72968,DeSean Jackson,WR,TB,4900,14.01,6.9,0,ExpectedStarter:1|PlayerMatchupIsBad:1
72974,Bryce Petty,QB,NYJ,4000,0,0,0,PlayerMatchupIsBad:1
72975,Paxton Lynch,QB,DEN,4000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsBad:1|Injured:1
72979,Matt Breida,RB,SF,3800,7.25,4.8,0,ExpectedStarter:1|PlayerMatchupIsBad:1
72996,Tre McBride,WR,CHI,3000,0,0,0,
73000,Giovani Bernard,RB,CIN,4000,9.04,3.8,0,ExpectedStarter:1
73001,Jalston Fowler,RB,TEN,3000,0,6.3,0,ThumbDown:1
73002,Bennie Fowler,WR,DEN,3000,7.2,1.8,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarGood:1
73003,Cardinals ,DST,ARI,4100,9.95,10,0,ExpectedStarter:1|PlayerMatchupIsGood:2
73012,Drew Brees,QB,NO,7700,23.98,25.24,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbUp:1
73013,Tyler Bray,QB,KC,4000,0,0,0,
73017,DeAndre Hopkins,WR,HOU,5800,16.72,14.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:1|ThumbDown:1|VegasGood:1
73018,Eric Weems,WR,TEN,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73026,Darren McFadden,RB,DAL,5200,0,0,0,
73027,Mack Hollins,WR,PHI,3000,0,6.2,0,PlayerMatchupIsGood:1
73035,Jay Ajayi,RB,MIA,6400,17.37,17.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerIsHot:1
73038,Rod Smith,RB,DAL,3300,0,0.8,0,
73039,Nelson Agholor,WR,PHI,4400,12.55,7.9,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1|StarGood:1
73043,Tavarres King,WR,NYG,3000,0,0,0,PlayerMatchupIsGood:1
73048,Laquon Treadwell,WR,MIN,3300,3.63,6.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73054,Kareem Hunt,RB,KC,6800,17.01,25.9,0,ExpectedStarter:1|PlayerMatchupIsBad:1|OptimalPick:1
73058,Peyton Barber,RB,TB,3000,0,4.7,0,PlayerMatchupIsGood:1
73059,Aldrick Robinson,WR,SF,3000,3.95,0,0,ExpectedStarter:1
73064,Charcandrick West,RB,KC,4000,5.38,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1|VegasGood:1|StarBad:1
73065,C.J. Prosise,RB,SEA,3900,0,5.2,0,PlayerMatchupIsGreat:2
73066,Roosevelt Nix,RB,PIT,3000,0,0,0,PlayerMatchupIsBad:1
73067,Chargers ,DST,LAC,2800,6.99,3,0,ExpectedStarter:1|PlayerMatchupIsBad:1
73075,Shane Vereen,RB,NYG,4000,11.47,8.5,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarBad:1
73078,Mike Tolbert,RB,BUF,3800,8.75,1.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasGood:1|StarGood:1
73081,Jason Witten,TE,DAL,3400,10.8,25.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasBad:1
73086,Ryan Mallett,QB,BAL,4000,0,0,0,PlayerMatchupIsGreat:1
73087,James Winchester,TE,KC,2500,0,0,0,PlayerMatchupIsHorribad:2
73092,Mike Williams,WR,LAC,3700,0,0,0,Injured:1
73093,Terrance Williams,WR,DAL,3600,6.38,5.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|ThumbUp:1|VegasBad:1
73096,Charles Sims,RB,TB,3900,12.06,1.9,0,ExpectedStarter:1|PlayerMatchupIsGood:1|ThumbUp:1
73101,Greg Olsen,TE,CAR,5500,15.15,2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
73104,Jaron Brown,WR,ARI,3200,5.8,11.3,0,ExpectedStarter:1
73105,Leonte Carroo,WR,MIA,3000,0,0,0,PlayerMatchupIsBad:1
73112,Trey Burton,TE,PHI,2500,0,2,0,PlayerMatchupIsHorribad:1
73113,Anthony Fasano,TE,MIA,2500,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
73119,Jared Abbrederis,WR,DET,3000,0,0,0,PlayerMatchupIsBad:1
73143,Phillip Dorsett,WR,NE,3900,4.63,10.5,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1|StarBad:1
73144,Deshaun Watson,QB,HOU,4400,13.52,17.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
73156,Cameron Artis-Payne,RB,CAR,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
73157,Tavon Austin,WR,LAR,3500,9.46,1.8,0,ExpectedStarter:1|PlayerMatchupIsBad:1
73161,Niles Paul,TE,WAS,2500,0,0,0,PlayerMatchupIsBad:1
73167,Gerald Everett,TE,LAR,2500,0,12.5,0,PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1
73170,Tyler Ervin,RB,HOU,3000,0,4.6,0,
73171,Adam Shaheen,TE,CHI,2500,0,0,0,PlayerMatchupIsHorribad:1
73172,Vikings ,DST,MIN,2700,6.06,2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
73185,Derek Carr,QB,OAK,7200,18.92,21.2,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
73189,Keenan Allen,WR,LAC,5800,18.77,22,0,ExpectedStarter:1
73194,Jehu Chesson,WR,KC,3000,0,0,0,PlayerMatchupIsGood:1
73203,Matt Cassel,QB,TEN,4300,0,0,0,PlayerMatchupIsHorribad:2
73209,Josh Reynolds,WR,LAR,3000,0,3.8,0,PlayerMatchupIsBad:1
73216,Cody Core,WR,CIN,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73217,C.J. Uzomah,TE,CIN,2500,0,0,0,PlayerMatchupIsHorribad:2|Injured:1
73229,Justin Davis,RB,LAR,3000,0,0,0,PlayerMatchupIsGood:1
73230,Keelan Cole,WR,JAX,3000,0,3.3,0,PlayerMatchupIsGood:1
73236,J.J. Nelson,WR,ARI,3800,13.06,26,0,ExpectedStarter:1|PlayerIsHot:2|ThumbDown:1|VegasBad:2
73243,Antonio Gates,TE,LAC,3000,9.08,9.1,0,ExpectedStarter:1|PlayerMatchupIsGood:2|PlayerIsHot:1|ThumbUp:1|VegasGood:1
73244,Levine Toilolo,TE,ATL,2500,0,0,0,PlayerMatchupIsHorribad:1
73248,Damiere Byrd,WR,CAR,3000,0,0,0,
73250,Wendell Smallwood,RB,PHI,3800,7.16,1.1,0,ExpectedStarter:1
73251,Josh McCown,QB,NYJ,4500,13.96,16.74,0,ExpectedStarter:1|PlayerMatchupIsBad:1|VegasBad:2|StarBad:1
73256,Cordarrelle Patterson,WR,OAK,3000,0,13.3,0,
73257,Brock Osweiler,QB,DEN,4200,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsBad:1
73259,LeSean McCoy,RB,BUF,8600,23.3,10.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|StarBad:1
73260,Chris Thompson,RB,WAS,3800,9.59,25.6,0,ExpectedStarter:1
73261,Kevin Hogan,QB,CLE,4000,0,8.22,0,PlayerMatchupIsGreat:1
73262,Dolphins ,DST,MIA,2600,6.04,2,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
73266,Martellus Bennett,TE,GB,3900,8.98,9.7,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|StarBad:1
73268,Derek Watt,RB,LAC,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsBad:1
73272,T.Y. Hilton,WR,IND,5300,15.67,8.9,0,ExpectedStarter:1|PlayerMatchupIsGood:2|PlayerIsHot:1|VegasBad:2
73277,Sam Bradford,QB,MIN,5500,0,0,0,PlayerMatchupIsHorribad:1|Injured:1|VegasGood:1
73278,Eric Tomlinson,TE,NYJ,2500,0,0,0,PlayerMatchupIsGreat:1
73282,Matthew Dayes,RB,CLE,3000,0,0,0,PlayerMatchupIsBad:2
73283,Dwayne Harris,WR,NYG,3000,0,0,0,PlayerMatchupIsGood:1
73284,DeShone Kizer,QB,CLE,5100,14.74,5.88,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
73285,Blaine Gabbert,QB,ARI,4300,0,0,0,PlayerMatchupIsGood:1
73286,Matt LaCosse,TE,NYG,2500,0,0,0,
73287,Jaguars ,DST,JAX,3100,7.43,-1,0,ExpectedStarter:1|PlayerMatchupIsBad:2|OptimalPick:1|ThumbDown:1
73288,Packers ,DST,GB,2300,5.68,2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
73293,Rishard Matthews,WR,TEN,4600,13.56,7.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:2|ThumbUp:1
73298,Blake Bortles,QB,JAX,4400,17.67,12.78,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbUp:2|VegasGood:1
73300,Benny Cunningham,RB,CHI,3000,0,0,0,
73304,Matt Hazel,WR,IND,3000,0,0,0,PlayerMatchupIsGood:2
73308,Cody Latimer,WR,DEN,3000,0,4.2,0,PlayerMatchupIsBad:1
73312,Taquan Mizzell,RB,CHI,3000,0,0,0,
73316,Rodney Adams,WR,MIN,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
73321,Andre Ellington,RB,ARI,4000,8.02,5.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1|StarGood:1
73325,Demetrius Harris,TE,KC,2600,0,0,0,PlayerMatchupIsHorribad:2
73333,Derek Carrier,TE,LAR,2500,0,1.9,0,PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1
73336,Rams ,DST,LAR,3000,7.25,2,0,ExpectedStarter:1|PlayerMatchupIsBad:2
73339,Michael Crabtree,WR,OAK,7100,15.08,32,0,ExpectedStarter:1|PlayerIsHot:1
73340,Chad Williams,WR,ARI,3000,0,2.5,0,
73345,Nick Foles,QB,PHI,4300,0,0,0,PlayerMatchupIsBad:1
73349,Rex Burkhead,RB,NE,3900,6.21,13.4,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1|StarBad:1
73351,Robert Turbin,RB,IND,4000,0,2.9,0,PlayerMatchupIsHorribad:1
73356,C.J. Spiller,RB,KC,3500,0,0,0,PlayerMatchupIsBad:1
73360,Corey Coleman,WR,CLE,4700,14.14,1.9,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerIsHot:1
73361,Andy Jones,WR,HOU,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73362,Jimmy Garoppolo,QB,NE,5800,0,0,0,PlayerMatchupIsGreat:2
73365,Cameron Brate,TE,TB,3000,10.41,4.4,0,ExpectedStarter:1|ThumbUp:1
73372,Sammie Coates,WR,CLE,3300,0,0,0,PlayerMatchupIsGood:1
73383,Jordan Howard,RB,CHI,5900,15.87,0.7,0,ExpectedStarter:1|VegasBad:1|StarBad:1
73384,Travis Benjamin,WR,LAC,3500,10.45,2.1,0,ExpectedStarter:1|VegasBad:1
73385,Seth Roberts,WR,OAK,3400,6.5,0,0,ExpectedStarter:1
73388,Matt Schaub,QB,ATL,4300,0,0,0,PlayerMatchupIsGreat:2
73389,Taiwan Jones,RB,BUF,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73392,Donte Moncrief,WR,IND,4000,9.32,3.8,0,ExpectedStarter:1|PlayerMatchupIsGood:2|ThumbUp:1|VegasGood:1
73396,Latavius Murray,RB,MIN,4100,0,0.6,0,
73397,Texans ,DST,HOU,3100,7.42,9,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbDown:1
73409,Josh Gordon,WR,CLE,4000,0,0,0,PlayerMatchupIsGood:1|Injured:1
73423,Alex Smith,QB,KC,5700,18.05,16.14,0,ExpectedStarter:1|OptimalPick:1
73425,Kalif Raymond,WR,NYJ,3000,0,0,0,PlayerMatchupIsBad:1
73426,Ryan Switzer,WR,DAL,3000,0,0,0,PlayerMatchupIsHorribad:2
73427,Colt McCoy,QB,WAS,5000,0,0,0,PlayerMatchupIsGreat:1
73437,Dalvin Cook,RB,MIN,5900,15.41,8.5,0,ExpectedStarter:1
73454,Deonte Thompson,WR,CHI,3000,3.66,15.7,0,ExpectedStarter:1|VegasBad:1|StarBad:1
73467,Jonathan Stewart,RB,CAR,4400,14.31,4,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|VegasBad:1
73470,Josh Malone,WR,CIN,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73482,Russell Shepard,WR,CAR,3500,6.16,1.6,0,ExpectedStarter:1|StarBad:1
73486,Jamaal Charles,RB,DEN,4200,8.87,6.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
73487,Darren Sproles,RB,PHI,3900,11.01,8.8,0,ExpectedStarter:1
73488,Jamize Olawale,RB,OAK,3000,0,0,0,Injured:1
73494,Larry Fitzgerald,WR,ARI,6500,18.29,5.1,0,ExpectedStarter:1|PlayerIsHot:1|VegasGood:2
73499,Chad Henne,QB,JAX,4300,0,0,0,PlayerMatchupIsGreat:1
73509,James O'Shaughnessy,TE,JAX,2500,0,0,0,
73514,Andrew Luck,QB,IND,5900,0,0,0,PlayerMatchupIsBad:1|Injured:1
73521,Logan Thomas,TE,BUF,2500,0,0,0,PlayerMatchupIsGreat:1
73525,Nick Williams,WR,ATL,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
73529,Dwayne Washington,RB,DET,3800,0,0.9,0,PlayerMatchupIsBad:1
73530,Tyrod Taylor,QB,BUF,5300,17.36,10.5,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
73531,Jacoby Brissett,QB,IND,4500,11.54,9.84,0,ExpectedStarter:1|PlayerMatchupIsBad:1
73538,Virgil Green,TE,DEN,2700,7.35,9.1,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|StarGood:1
73539,Jets ,DST,NYJ,2000,3.06,-4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2
73545,James Hanna,TE,DAL,2500,0,0,0,PlayerMatchupIsHorribad:1
73552,Kerwynn Williams,RB,ARI,4800,10.85,2.2,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1
73558,Michael Thomas,WR,LAR,3000,0,0,0,PlayerMatchupIsBad:1|Injured:1
73564,Matt Forte,RB,NYJ,4200,10.74,13.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:2
73575,Taywan Taylor,WR,TEN,3600,0,6.8,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73576,Dwayne Allen,TE,NE,2500,5.43,0,0,ExpectedStarter:1|VegasBad:1|StarGood:1
73585,Keith Smith,RB,DAL,3000,0,0,0,
73586,Shane Smith,RB,NYG,3000,0,0,0,PlayerMatchupIsBad:1
73587,Julio Jones,WR,ATL,9200,24.06,18.8,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|PlayerIsHot:1|VegasBad:1
73588,Geoff Swaim,TE,DAL,2500,0,0,0,PlayerMatchupIsHorribad:1
73594,Patrick DiMarco,RB,BUF,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73595,JuJu Smith-Schuster,WR,PIT,3000,0,10.6,0,PlayerMatchupIsHorribad:1
73596,Randall Telfer,TE,CLE,2500,0,3,0,PlayerMatchupIsBad:2
73599,Will Tye,TE,NYJ,2600,5.63,1.4,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
73602,David Njoku,TE,CLE,2500,0,11.7,0,PlayerMatchupIsBad:2
73612,Redskins ,DST,WAS,2900,6.82,7,0,ExpectedStarter:1|PlayerMatchupIsGood:2
73617,Ted Ginn Jr.,WR,NO,4800,13.07,5.4,0,ExpectedStarter:1|PlayerMatchupIsBad:1|VegasGood:1|StarBad:1
73618,Phillip Supernaw,TE,TEN,2500,0,0,0,
73623,Albert Wilson,WR,KC,3300,6.67,4.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1|StarBad:1
73624,Dion Sims,TE,CHI,2500,0,0,0,PlayerMatchupIsHorribad:1
73630,Corey Davis,WR,TEN,4100,10.73,1.4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73631,Nick Vannett,TE,SEA,2500,0,0,0,
73640,Mack Brown,RB,WAS,3000,0,0,0,
73641,Wayne Gallman,RB,NYG,3000,0,0,0,PlayerMatchupIsBad:1
73642,Matt Moore,QB,MIA,4500,0,0,0,PlayerMatchupIsHorribad:1
73648,Tyler Boyd,WR,CIN,3600,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73649,Zach Ertz,TE,PHI,5300,15.19,14.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasBad:1
73656,Benjamin Watson,TE,BAL,2600,5.19,17.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
73660,Dontrelle Inman,WR,LAC,3400,0,0,0,Injured:1
73661,Matthew Stafford,QB,DET,5800,17.73,14.18,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
73673,Andre Roberts,WR,ATL,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|ThumbDown:1
73674,Kellen Clemens,QB,LAC,4000,0,0,0,PlayerMatchupIsGreat:1
73679,Allen Robinson,WR,JAX,4800,0,0,0,PlayerMatchupIsGood:1|Injured:1|ThumbUp:2
73680,Alex Erickson,WR,CIN,3000,0,10.4,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73681,Joe Flacco,QB,BAL,5200,19.07,15.58,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|ThumbUp:1|VegasGood:1|StarGood:1
73687,Jacob Hollister,TE,NE,2500,0,1.5,0,
73691,Jamaal Williams,RB,GB,4400,0,2.1,0,PlayerMatchupIsBad:1|PlayerMatchupIsGood:1
73694,C.J. Beathard,QB,SF,4200,0,0,0,PlayerMatchupIsHorribad:1
73708,49ers ,DST,SF,2300,6.31,7,0,ExpectedStarter:1|PlayerMatchupIsBad:1
73714,Brandon Williams,TE,IND,2500,0,3,0,PlayerMatchupIsHorribad:2
73715,Daniel Brown,TE,CHI,2500,0,0,0,PlayerMatchupIsHorribad:1
73722,Mike Evans,WR,TB,7700,19.25,22.3,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1|ThumbDown:1
73723,Breshad Perriman,WR,BAL,3100,7.75,0,0,ExpectedStarter:1|ThumbUp:1|VegasGood:1|StarGood:1
73733,Eric Saubert,TE,ATL,2500,0,0,0,PlayerMatchupIsHorribad:1
73749,Amara Darboh,WR,SEA,3000,0,2.6,0,PlayerMatchupIsGreat:1
73750,Darrell Daniels,TE,IND,2500,0,0,0,PlayerMatchupIsHorribad:2
73751,David Morgan,TE,MIN,2500,0,0,0,
73759,Chris Matthews,WR,BAL,3000,0,0,0,
73760,Bills ,DST,BUF,2700,6.8,10,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
73765,Matthew Slater,WR,NE,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
73766,Stacy Coley,WR,MIN,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73767,Carson Palmer,QB,ARI,6000,20.57,19.88,0,ExpectedStarter:1|PlayerMatchupIsGood:1
73770,Noah Brown,WR,DAL,3000,0,0,0,PlayerMatchupIsHorribad:2
73776,Eric Decker,WR,TEN,4400,13.22,6.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73780,Devonta Freeman,RB,ATL,7300,18.63,24,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbUp:1|StarGood:1
73781,George Kittle,TE,SF,2500,7.16,3.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
73792,Pierre Garcon,WR,SF,4900,13.35,5.6,0,ExpectedStarter:1
73794,Antony Auclair,TE,TB,2500,0,0,0,
73800,Derrick Henry,RB,TEN,5500,7.85,15.2,0,ExpectedStarter:1|StarGood:1
73801,Frank Gore,RB,IND,4000,8.86,10.6,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
73803,Ricardo Louis,WR,CLE,3000,2.74,4.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:2
73807,Nick Boyle,TE,BAL,2500,4.72,1.9,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
