Id,Name,Position,teamAbbrev,Salary,AvgPointsPerGame,Actual,Override,Alerts
66745,Darren Sproles,RB,PHI,3900,10.76,9.5,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|ThumbDown:1
66746,Blake Sims,RB,TB,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsBad:1|WindHelping:1
66747,Charone Peake,WR,NYJ,3500,6.46,0,0,ExpectedStarter:1|VegasGood:2
66748,Bilal Powell,RB,NYJ,4900,14.87,8.9,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|PlayerIsHot:1|VegasBad:1
66749,Zay Jones,WR,BUF,3500,8.93,3.1,0,ExpectedStarter:1
66750,Ryan Mathews,RB,PHI,3200,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|ThumbDown:1
66751,Aaron Jones,RB,GB,3700,0,0,0,PlayerMatchupIsBad:1
66752,Julio Jones,WR,ATL,8500,22.89,10.6,0,ExpectedStarter:1
66753,Golden Tate,WR,DET,6500,15.72,24.4,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerIsHot:2
66754,Chris Brown,WR,CIN,3000,0,0,0,PlayerMatchupIsGood:1
66755,Ryan Hewitt,TE,CIN,2500,0,0,0,PlayerMatchupIsBad:1
66756,Tyrone Swoopes,TE,SEA,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
66757,Torrey Smith,WR,PHI,3700,6.16,4,0,ExpectedStarter:1|StarGood:1|VegasBad:1
66758,Jordan Reed,TE,WAS,5900,15.06,8.6,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1|VegasGood:1|StarBad:1
66759,Zach Miller,TE,CHI,2800,11.54,7.9,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1
66760,Logan Paulsen,TE,SF,2500,0,0,0,PlayerMatchupIsGreat:1
66761,T.J. Yeldon,RB,JAX,3900,0,0,0,PlayerMatchupIsBad:1
66762,Mike Thomas,WR,LAR,3000,0,0,0,Injured:1
66763,Harvey Binford,WR,IND,3000,0,0,0,PlayerMatchupIsGood:1
66764,Nate Sudfeld,QB,WAS,4000,0,0,0,
66765,Trey Burton,TE,PHI,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1|ThumbUp:1
66766,Victor Cruz,WR,CHI,3300,0,0,0,
66767,Vincent Jackson,WR,TB,3000,0,0,0,
66768,Chris Ivory,RB,JAX,3600,0,6.3,0,PlayerMatchupIsBad:1|ThumbDown:1
66769,Cedric Peerman,RB,CIN,3000,0,0,0,PlayerMatchupIsBad:1|Injured:1|ThumbUp:1
66770,Mohamed Sanu,WR,ATL,4200,11.23,10.7,0,ExpectedStarter:1
66771,Alex Erickson,WR,CIN,3000,0,0,0,PlayerMatchupIsGood:1
66772,Kermit Whitfield,WR,CIN,3000,0,0,0,PlayerMatchupIsGood:1
66773,Rashad Greene Sr.,WR,JAX,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1|ThumbDown:1
66774,Joshua Perkins,TE,ATL,2500,0,0,0,PlayerMatchupIsBad:1
66775,E.J. Bibbs,TE,WAS,2500,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
66776,Mike Evans,WR,TB,7800,0,0,0,ExpectedStarter:1|PlayerIsHot:1
66777,Jared Abbrederis,WR,DET,3000,0,0,0,PlayerMatchupIsGood:1
66778,Aaron Green,RB,LAR,3000,0,0,0,PlayerMatchupIsGood:1
66779,Mike Davis,RB,SEA,3000,0,0,0,PlayerMatchupIsBad:1
66780,Rod Streater,WR,BUF,3000,0,0,0,
66781,Brandon Reilly,WR,BUF,3000,0,0,0,
66782,Marvin Hall,WR,ATL,3000,0,0,0,
66783,Michael Clark,WR,GB,3000,0,0,0,PlayerMatchupIsBad:1
66784,Cardinals ,DST,ARI,2800,7.75,8,0,ExpectedStarter:1|PlayerMatchupIsBad:1|OptimalPick:1
66785,Marquise Goodwin,WR,SF,3200,6.24,5.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasGood:1|StarBad:1
66786,Phillip Walker,QB,IND,4000,0,0,0,PlayerMatchupIsGreat:1
66787,DeAndre Hopkins,WR,HOU,5900,14.34,18.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:1|ThumbUp:1
66788,Cooper Helfet,TE,OAK,2500,0,0,0,Injured:1
66789,Temarrick Hemingway,TE,LAR,2500,0,0,0,PlayerMatchupIsGreat:1|Injured:1
66790,Darrel Young,RB,CAR,3000,0,0,0,PlayerMatchupIsGreat:2
66791,Matt Moore,QB,MIA,4900,0,0,0,PlayerMatchupIsGood:1|WindHurting:1
66792,Cameron Brate,TE,TB,3100,0,0,0,ExpectedStarter:1|PlayerMatchupIsGood:2
66793,Krishawn Hogan,WR,ARI,3000,0,0,0,PlayerMatchupIsGood:1
66794,Jarvis Landry,WR,MIA,5400,0,0,0,ExpectedStarter:1
66795,Tyler Higbee,TE,LAR,2600,2.88,3.7,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
66796,Bryce Williams,TE,CAR,2500,0,0,0,
66797,Connor Hamlett,TE,DAL,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1|Injured:1
66798,Roosevelt Nix,RB,PIT,3000,0,0,0,PlayerMatchupIsGreat:2|ThumbUp:1
66799,David Johnson,RB,ARI,9400,26.12,14.1,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
66800,Tyrod Taylor,QB,BUF,6200,15.75,19.76,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
66801,Russell Shepard,WR,CAR,3300,4.66,13.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1
66802,Lance Dunbar,RB,LAR,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
66803,Ryan Tannehill,QB,MIA,5000,0,0,0,PlayerMatchupIsGood:1|WindHurting:1|Injured:1
66804,Josh Woodrum,QB,BAL,4000,0,0,0,PlayerMatchupIsBad:1
66805,Mitchell Trubisky,QB,CHI,4600,0,0,0,PlayerMatchupIsGreat:2
66806,Ryan Griffin,QB,TB,4000,0,0,0,PlayerMatchupIsGreat:1|WindHurting:1|Injured:1
66807,DeAndre Washington,RB,OAK,4100,0,4.2,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
66808,George Kittle,TE,SF,2500,4.02,7.7,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
66809,Blake Bell,TE,SF,2500,0,0,0,PlayerMatchupIsGreat:1
66810,Joe Mixon,RB,CIN,5500,8.4,5,0,ExpectedStarter:1|PlayerMatchupIsBad:1
66811,Matt Schaub,QB,ATL,4500,0,0,0,PlayerMatchupIsBad:2
66812,Clive Walford,TE,OAK,2500,0,0,0,ThumbDown:1
66813,Michael Crabtree,WR,OAK,6000,16.83,14.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerIsHot:1|VegasGood:1
66814,Chad Hansen,WR,NYJ,3000,0,0,0,
66815,Nick O'Leary,TE,BUF,2500,0,3.2,0,PlayerMatchupIsGood:1
66816,Luke Stocker,TE,TB,2500,0,0,0,PlayerMatchupIsGood:2
66817,C.J. Beathard,QB,SF,4000,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1
66818,Sam Rogers,RB,LAR,3000,0,0,0,PlayerMatchupIsGood:1
66819,Allen Robinson,WR,JAX,5200,14.75,2.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:1|VegasBad:1
66820,Deshon Foxx,WR,NYJ,3000,0,0,0,
66821,Nathan Peterman,QB,BUF,4000,0,0,0,PlayerMatchupIsGreat:1
66822,Ryan Malleck,TE,BAL,2500,0,0,0,PlayerMatchupIsGreat:1
66823,James Hanna,TE,DAL,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1
66824,Taysom Hill,QB,GB,4000,0,0,0,PlayerMatchupIsHorribad:1
66825,Christian McCaffrey,RB,CAR,5400,13.25,12.6,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
66826,Giovani Bernard,RB,CIN,4500,9.65,9,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbDown:1|VegasGood:1
66827,Andrew Luck,QB,IND,6500,0,0.9,0,PlayerMatchupIsGreat:1|Injured:1
66828,Keon Hatcher,WR,OAK,3000,0,0,0,PlayerMatchupIsGood:1
66829,Elijah Hood,RB,OAK,3100,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
66830,Jaydon Mickens,WR,OAK,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
66831,Antony Auclair,TE,TB,2500,0,0,0,PlayerMatchupIsGood:2
66832,Caleb Bluiett,TE,JAX,2500,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
66833,Sterling Shepard,WR,NYG,4100,13.45,12,0,ExpectedStarter:1|PlayerIsHot:1
66834,Donteea Dye,WR,TB,3000,0,0,0,
66835,Niles Paul,TE,WAS,2500,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
66836,De'Mard Llorens,RB,IND,3000,0,0,0,
66837,Tre Madden,RB,SEA,3000,0,0,0,PlayerMatchupIsBad:1
66838,John Brown,WR,ARI,4800,11.56,8.2,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarBad:1
66839,Alan Cross,TE,TB,2500,0,0,0,PlayerMatchupIsGood:2
66840,Taiwan Jones,RB,BUF,3000,0,0,0,
66841,Noah Brown,WR,DAL,3000,0,0,0,PlayerMatchupIsBad:1
66843,Will Fuller V,WR,HOU,3800,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1|PlayerIsHot:1|ThumbUp:1
66844,John Ross,WR,CIN,3300,0,0,0,PlayerMatchupIsGood:1
66845,Christian Hackenberg,QB,NYJ,4400,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
66846,Brent Celek,TE,PHI,2500,0,2.1,0,PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1|ThumbDown:1
66847,Jonathan Krause,WR,TEN,3000,0,0,0,
66848,Steven Wroblewski,TE,IND,2500,0,0,0,PlayerMatchupIsBad:1
66849,Pierre Garcon,WR,SF,5300,13.84,14.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1
66850,Quincy Enunwa,WR,NYJ,3000,0,0,0,Injured:1|PlayerIsHot:2|ThumbUp:1
66851,Rashawn Scott,WR,MIA,3000,0,0,0,Injured:1
66852,Jack Doyle,TE,IND,3700,8.09,6.1,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarGood:1
66853,Jermaine Gresham,TE,ARI,2700,5.62,4.5,0,ExpectedStarter:1|PlayerMatchupIsGood:1
66854,Bryce Treggs,WR,PHI,3000,0,0,0,
66855,Darius Powe,WR,NYG,3000,0,0,0,
66856,Jets ,DST,NYJ,2400,3.28,4,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
66857,Tim Cook,RB,JAX,3000,0,0,0,PlayerMatchupIsBad:1
66858,Vernon Davis,TE,WAS,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
66859,Pharaoh Brown,TE,OAK,2500,0,0,0,
66860,Dezmin Lewis,WR,BUF,3000,0,0,0,
66861,Darion Griswold,TE,ATL,2500,0,0,0,PlayerMatchupIsBad:1
66862,Corey Coleman,WR,CLE,4400,9.09,16.3,0,ExpectedStarter:1|PlayerMatchupIsBad:1
66863,Dustin Vaughan,QB,BAL,4000,0,0,0,PlayerMatchupIsBad:1
66864,Charles Clay,TE,BUF,3200,8.92,15.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerIsHot:2|ThumbDown:1|VegasGood:1|StarGood:1
66865,De'Veon Smith,RB,MIA,3000,0,0,0,WindHelping:1
66866,Kendal Thompson,WR,WAS,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
66867,Chris Pantale,TE,MIA,2500,0,0,0,PlayerMatchupIsHorribad:1
66868,Rob Kelley,RB,WAS,4300,13.4,3,0,ExpectedStarter:1|VegasGood:1
66869,Kamar Aiken,WR,IND,3500,4.31,1.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1
66870,Cody Kessler,QB,CLE,4800,0,0,0,PlayerMatchupIsHorribad:1
66871,Matt Barkley,QB,SF,4000,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1
66872,Jamaal Williams,RB,GB,3900,0,0.9,0,PlayerMatchupIsBad:1
66873,Brian Hill,RB,ATL,3000,0,0,0,PlayerMatchupIsGood:1
66874,Mekale McKay,WR,TEN,3000,0,0,0,Injured:1
66875,C.J. Fiedorowicz,TE,HOU,3100,7.44,8.6,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbDown:1
66876,Jeremy Butler,WR,BUF,3000,0,0,0,Injured:1
66877,Jordan Johnson,RB,BUF,3000,0,0,0,
66878,Jeff Janis,WR,GB,3600,0,0,0,PlayerMatchupIsBad:1|ThumbUp:1
66879,Kendall Wright,WR,CHI,3200,10.38,6.4,0,ExpectedStarter:1|VegasBad:1|StarGood:1
66880,Robert Woods,WR,LAR,4000,9.69,8.3,0,ExpectedStarter:1|StarBad:1
66881,Bobo Wilson,WR,TB,3000,0,0,0,
66882,Davis Webb,QB,NYG,4000,0,0,0,PlayerMatchupIsGood:1
66883,Justin Davis,RB,LAR,3000,0,0.1,0,PlayerMatchupIsGood:1
66884,Shane Wynn,WR,JAX,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
66885,Drew Morgan,WR,MIA,3000,0,0,0,
66886,Uzoma Nwachukwu,WR,DAL,3000,0,0,0,PlayerMatchupIsBad:1
66887,Riley McCarron,WR,HOU,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
66888,Ricky Seals-Jones,TE,ARI,2500,0,0,0,PlayerMatchupIsGood:1
66889,Derrick Coleman,RB,ATL,3000,0,0,0,PlayerMatchupIsGood:1
66890,Taylor Gabriel,WR,ATL,4000,10.84,6.6,0,ExpectedStarter:1
66891,Zach Ertz,TE,PHI,3500,13.59,17.3,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1|OptimalPick:1
66892,Ladarius Green,TE,PIT,2500,0,0,0,PlayerMatchupIsGreat:2
66893,Nick Boyle,TE,BAL,2500,0,2.4,0,PlayerMatchupIsGreat:1
66894,Beau Brinkley,TE,TEN,2500,0,0,0,PlayerMatchupIsGreat:1
66895,David Fluellen,RB,TEN,3000,0,0,0,PlayerMatchupIsGood:1
66896,Christine Michael,RB,IND,3000,0,0,0,Injured:1
66897,Chris Matthews,WR,BAL,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
66898,Isaiah Ford,WR,MIA,3000,0,0,0,Injured:1
66899,Brenton Bersin,WR,CAR,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
66900,Gabe Holmes,TE,OAK,2500,0,0,0,
66901,Terron Ward,RB,ATL,3000,0,0,0,PlayerMatchupIsGood:1
66902,Amara Darboh,WR,SEA,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
66903,Alex Ellis,TE,JAX,2500,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
66904,Tim Hightower,RB,SF,4100,0,0,0,PlayerMatchupIsBad:1|ThumbDown:1
66905,Evan Baylis,TE,HOU,2500,0,0,0,PlayerMatchupIsBad:1
66906,Tevaun Smith,WR,IND,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
66907,Jake McGee,TE,PIT,2500,0,0,0,PlayerMatchupIsGreat:2
66908,Chester Rogers,WR,IND,3000,0,0,0,PlayerMatchupIsGood:1
66909,Trevone Boykin,QB,SEA,4500,0,0,0,PlayerMatchupIsGreat:2
66910,Reggie Davis,WR,ATL,3000,0,0,0,
66911,Cethan Carter,TE,CIN,2500,0,0,0,PlayerMatchupIsBad:1
66912,Danny Woodhead,RB,BAL,5200,12.2,6.7,0,ExpectedStarter:1
66913,Fitzgerald Toussaint,RB,PIT,4000,0,0,0,PlayerMatchupIsGreat:2|ThumbUp:1
66914,Jay Cutler,QB,MIA,5400,0,0,0,ExpectedStarter:1|PlayerMatchupIsGood:1|WindHurting:1|ThumbDown:1
66915,Wes Saxton,TE,BUF,2500,0,0,0,PlayerMatchupIsGood:1
66916,Jamel Johnson,WR,SEA,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
66917,Alex Tanney,QB,TEN,4000,0,0,0,PlayerMatchupIsGood:2|Injured:1
66918,Derek Anderson,QB,CAR,5500,0,0,0,PlayerMatchupIsGreat:1
66919,Giants ,DST,NYG,2600,5.95,2,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
66920,Reginald Davis III,WR,ATL,3000,0,0,0,
66921,Rhett Ellison,TE,NYG,2500,0,1.9,0,PlayerMatchupIsGreat:1
66922,Aaron Burbridge,WR,SF,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
66923,Kevin Norwood,WR,NYG,3000,0,0,0,Injured:1
66924,Brittan Golden,WR,ARI,3000,0,0,0,PlayerMatchupIsGood:1
66925,Joe Callahan,QB,GB,4000,0,0,0,PlayerMatchupIsHorribad:1
66926,Isaiah Crowell,RB,CLE,5300,13.52,10.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|ThumbDown:1|VegasBad:1
66927,J.D. McKissic,RB,SEA,3000,0,0,0,PlayerMatchupIsBad:1
66928,J.J. Nelson,WR,ARI,3700,8.39,15.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerIsHot:2|ThumbDown:1
66929,Ryan Griffin,TE,HOU,2700,0,0,0,PlayerMatchupIsBad:1|ThumbUp:1
66930,Marcedes Lewis,TE,JAX,2500,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
66931,Patrick DiMarco,RB,BUF,3000,0,1.5,0,
66932,LeSean McCoy,RB,BUF,8200,22.39,23.9,0,ExpectedStarter:1|ThumbDown:1|VegasGood:2|StarGood:1
66933,Tanner Gentry,WR,CHI,3000,0,0,0,
66934,Jeremy Langford,RB,CHI,3900,0,0,0,PlayerMatchupIsBad:1
66935,Blake Bortles,QB,JAX,4800,14.9,10.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|ThumbDown:1|VegasBad:1
66936,Dare Ogunbowale,RB,HOU,3000,0,0,0,
66937,Joe Bacci,RB,TEN,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
66938,Jordy Nelson,WR,GB,7600,18.11,20.9,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1
66939,MyCole Pruitt,TE,CHI,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1
66940,Kenny Hilliard,RB,WAS,3000,0,0,0,
66941,Vince Mayle,WR,BAL,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
66942,Marlon Mack,RB,IND,3400,0,12.2,0,
66943,Bryce Petty,QB,NYJ,4000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
66944,Duke Johnson Jr.,RB,CLE,4600,10.46,4,0,ExpectedStarter:1|PlayerMatchupIsGood:1|ThumbDown:1
66945,Keelan Cole,WR,JAX,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
66946,Evan Engram,TE,NYG,2900,7.86,8.4,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
66947,Tyler McCloskey,RB,SF,3000,0,0,0,PlayerMatchupIsBad:1
66948,Odell Beckham Jr.,WR,NYG,8300,0,0,0,Injured:1|PlayerIsHot:2|ThumbDown:1|VegasBad:1
66949,Dion Sims,TE,CHI,2500,0,5.1,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1
66950,George Atkinson III,RB,OAK,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
66951,Giovanni Pascascio,WR,TEN,3000,0,0,0,
66952,Ezekiel Elliott,RB,DAL,8100,19.03,22,0,ExpectedStarter:1|PlayerMatchupIsBad:1
66953,Deonte Thompson,WR,CHI,3000,0,2.5,0,
66954,Jameis Winston,QB,TB,6600,0,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|WindHurting:1
66955,Ronnie Hillman,RB,DAL,3000,0,0,0,PlayerMatchupIsBad:1
66956,Shaq Hill,WR,TB,3000,0,0,0,
66957,Danny Vitale,RB,CLE,3000,0,0,0,PlayerMatchupIsGood:1
66958,Peyton Barber,RB,TB,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsBad:1|WindHelping:1
66959,Kenny Britt,WR,CLE,4800,12.04,2.3,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarBad:1
66960,Chris Gragg,TE,NYJ,2500,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
66961,Ka'Deem Carey,RB,CHI,3000,0,0,0,PlayerMatchupIsBad:1|Injured:1
66962,Corey Clement,RB,PHI,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
66963,Cobi Hamilton,WR,PIT,3000,0,0,0,PlayerMatchupIsGood:1
66964,Ben Roethlisberger,QB,PIT,7300,23.1,16.72,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
66965,Austin Seferian-Jenkins,TE,NYJ,2700,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
66966,Breshad Perriman,WR,BAL,3500,6.54,1.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasBad:1
66967,Chris Godwin,WR,TB,3000,0,0,0,
66968,Rico Gathers,TE,DAL,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1
66969,Eli Rogers,WR,PIT,3900,8.54,3.1,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerIsHot:1|VegasBad:1
66970,Brett Hundley,QB,GB,4700,0,0,0,PlayerMatchupIsHorribad:1
66971,Jonnu Smith,TE,TEN,2500,0,0,0,PlayerMatchupIsGreat:1
66972,Eric Saubert,TE,ATL,2500,0,0,0,PlayerMatchupIsBad:1
68733,Jordan Matthews,WR,BUF,4400,11.19,8.1,0,ExpectedStarter:1|StarBad:1
68735,Sammy Watkins,WR,LAR,6200,13.61,10.8,0,ExpectedStarter:1|StarGood:1
69671,David Morgan,TE,MIN,2500,0,0,0,PlayerMatchupIsBad:1
69672,Jacoby Brissett,QB,NE,4000,0,0,0,PlayerMatchupIsBad:1
69673,Orson Charles,TE,KC,2500,0,0,0,PlayerMatchupIsHorribad:1
69674,Jeff Cumberland,TE,LAC,2500,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
69678,Jimmy Garoppolo,QB,NE,5800,0,0,0,PlayerMatchupIsBad:1
69679,Ted Ginn Jr.,WR,NO,4200,11.72,9.8,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasGood:1|StarGood:1|VegasBad:1
69681,Stacy Coley,WR,MIN,3000,0,0,0,PlayerMatchupIsGood:1
69682,Dan Arnold,WR,NO,3000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
69691,Travis Kelce,TE,KC,5600,14.67,9.4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
69693,Stevan Ridley,RB,DEN,3000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1
69694,Drew Brees,QB,NO,7200,24.24,15.64,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|ThumbUp:1
69698,Chris Conley,WR,KC,3300,5.4,6.3,0,ExpectedStarter:1|VegasBad:1
69699,Germone Hopper,WR,HOU,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
69701,Austin Carr,WR,NE,3100,0,0,0,PlayerMatchupIsGood:1
69703,Travis Benjamin,WR,LAC,3400,7.09,13.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|ThumbUp:1|VegasGood:1|VegasBad:1
69705,Chase Daniel,QB,NO,4600,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
69706,David Grinnage,TE,JAX,2500,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
69709,Jonathan Grimes,RB,JAX,3000,0,0,0,PlayerMatchupIsBad:1
69711,Cameron Posey,WR,LAC,3000,0,0,0,PlayerMatchupIsHorribad:2
69714,Isaac Fruechte,WR,MIN,3000,0,0,0,PlayerMatchupIsGood:1
69715,Josh Hill,TE,NO,2500,0,0,0,PlayerMatchupIsHorribad:1
69718,Rex Burkhead,RB,NE,4400,0,3.3,0,OptimalPick:1
69719,Marvin Bracy,WR,IND,3000,0,0,0,PlayerMatchupIsGood:1
69721,Vikings ,DST,MIN,2900,7.51,2,0,ExpectedStarter:1|PlayerMatchupIsBad:1
69722,Geremy Davis,WR,LAC,3000,0,0,0,PlayerMatchupIsHorribad:2
69723,Mark Ingram,RB,NO,4800,11.96,12.1,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1|VegasBad:1
69727,De'Anthony Thomas,WR,KC,3000,0,1.2,0,
69728,Rodney Adams,WR,MIN,3000,0,0,0,PlayerMatchupIsGood:1
69729,Julian Edelman,WR,NE,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1|PlayerIsHot:1
69730,Garrett Griffin,TE,NO,2500,0,0,0,PlayerMatchupIsHorribad:1
69732,Tony Washington,WR,NE,3000,0,0,0,PlayerMatchupIsGood:1
69733,DuJuan Harris,RB,JAX,3000,0,0,0,PlayerMatchupIsBad:1
69735,Dalvin Cook,RB,MIN,5900,14.13,19.7,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
69736,Anthony Nash,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1
69737,John Phillips,TE,NO,2500,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
69743,Tony Stevens,WR,KC,3000,0,0,0,
69744,Mike Williams,WR,LAC,3700,0,0,0,PlayerMatchupIsHorribad:2|Injured:1
69747,K.J. Maye,WR,NE,3000,0,0,0,PlayerMatchupIsGood:1
69748,Robert Wheelwright,WR,KC,3000,0,0,0,
69754,Patriots ,DST,NE,3400,7.26,1,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
69755,Danny Amendola,WR,NE,4300,10.88,19,0,ExpectedStarter:1|PlayerMatchupIsGood:1
69756,Tom Brady,QB,NE,7600,24.12,10.68,0,ExpectedStarter:1|PlayerMatchupIsBad:1
69758,Travaris Cadet,RB,NO,3000,0,0,0,PlayerMatchupIsBad:1
69759,C.J. Spiller,RB,KC,3000,0,0,0,PlayerMatchupIsHorribad:2
69760,R.J. Shelton,WR,MIN,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
69763,Keenan Allen,WR,LAC,6100,12.65,14.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2
69764,Terrell Newby,RB,MIN,3000,0,0,0,PlayerMatchupIsGreat:1
69769,Mike Gillislee,RB,NE,4800,8.95,22.5,0,ExpectedStarter:1
69770,Latavius Murray,RB,MIN,4200,0,0.6,0,PlayerMatchupIsGreat:1
69771,Dwayne Allen,TE,NE,2700,5.51,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|StarBad:1
69776,De'Quan Hampton,WR,NO,3000,0,0,0,PlayerMatchupIsHorribad:1
