Id,Name,Position,Team,Salary,Projected,Scored,Override,Alerts
82479,Ted Ginn Jr.,WR,NO,3600,10.32,16.9,0,ExpectedStarter:1|StarBad:1
82480,Scott Tolzien,QB,IND,4300,0,0,0,PlayerMatchupIsGreat:2
82487,Trey Burton,TE,PHI,2500,0,1.9,0,PlayerMatchupIsGood:1
82493,Raheem Mostert,RB,SF,3000,0,1.6,0,
82498,Tommylee Lewis,WR,NO,3000,0,0,0,
82502,David Njoku,TE,CLE,3000,9.28,2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasBad:1|StarGood:1
82503,Adam Shaheen,TE,CHI,2500,0,0,0,PlayerMatchupIsGood:1
82504,Garrett Celek,TE,SF,2500,0,2.3,0,PlayerMatchupIsGreat:1
82509,Derek Watt,RB,LAC,3000,0,0,0,PlayerMatchupIsGood:1
82510,Isaiah McKenzie,WR,DEN,3000,0,1,0,PlayerMatchupIsHorribad:2
82518,Dwayne Washington,RB,DET,3600,0,0,0,PlayerMatchupIsBad:1|Injured:1
82519,Anthony Sherman,RB,KC,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|ThumbDown:1
82520,Eli Manning,QB,NYG,4800,9.77,9.12,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2
82524,Jeff Heuerman,TE,DEN,2500,0,10.4,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1
82530,Theo Riddick,RB,DET,4300,12.19,10.3,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbUp:1|ThumbDown:1|StarBad:1
82531,Aaron Rodgers,QB,GB,7300,22.06,0.72,0,ExpectedStarter:1|PlayerMatchupIsBad:2
82535,Austin Ekeler,RB,LAC,3000,5.53,1.9,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1|VegasGood:1
82536,George Winn,RB,IND,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
82543,Branden Oliver,RB,LAC,4000,0,0,0,PlayerMatchupIsGood:1|Injured:1
82550,Mike Wallace,WR,BAL,4300,10.62,6,0,ExpectedStarter:1|ThumbDown:1|VegasBad:1
82551,Matt LaCosse,TE,NYG,2500,0,0,0,PlayerMatchupIsGood:1
82558,Eric Decker,WR,TEN,4200,11.11,15.8,0,ExpectedStarter:1
82561,DeShone Kizer,QB,CLE,4600,0,0,0,PlayerMatchupIsBad:1
82567,Senorise Perry,RB,MIA,3000,0,0,0,PlayerMatchupIsBad:1
82569,Vince Mayle,TE,BAL,2500,0,0,0,
82571,Jacquizz Rodgers,RB,TB,4000,5.19,1.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
82575,Ricardo Louis,WR,CLE,3900,9.75,5.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1|VegasBad:2|StarBad:1
82576,Cameron Brate,TE,TB,3900,11.81,19.6,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|PlayerIsHot:1
82577,Troy Niklas,TE,ARI,2500,0,10,0,PlayerMatchupIsHorribad:1
82589,Kyle Sloter,QB,MIN,4000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|Injured:1
82596,Robert Turbin,RB,IND,3700,0,8,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
82601,D'Onta Foreman,RB,HOU,4200,6.33,5.9,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|StarBad:1
82606,Tavarres King,WR,NYG,3300,4.92,1.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
82607,Lee Smith,TE,OAK,2500,0,0,0,PlayerMatchupIsHorribad:1
82610,Demetrius Harris,TE,KC,2800,0,0,0,ThumbDown:1
82611,James Winchester,TE,KC,2500,0,0,0,
82617,Richard Rodgers,TE,GB,2600,0,0,0,ThumbUp:1
82620,Teddy Bridgewater,QB,MIN,4000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|Injured:1
82636,Marshawn Lynch,RB,OAK,5000,13.4,6.3,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarGood:1
82640,Christian Hackenberg,QB,NYJ,4000,0,0,0,PlayerMatchupIsGood:1
82645,Marcus Mariota,QB,TEN,6300,12.39,18.24,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|Injured:1
82648,Willie Snead,WR,NO,4700,11.25,2.1,0,ExpectedStarter:1|VegasBad:1|StarBad:1
82651,Jermaine Gresham,TE,ARI,2600,5.57,5.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasGood:1
82659,Darius Jennings,WR,TEN,3000,0,0,0,
82660,Eric Weems,WR,TEN,3000,0,0,0,
82661,Derek Carrier,TE,LAR,2500,0,0,0,
82664,Roger Lewis,WR,NYG,3800,3.7,2.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|StarBad:1
82665,Breshad Perriman,WR,BAL,3000,3.11,0,0,ExpectedStarter:1
82673,Andre Roberts,WR,ATL,3500,0,0,0,PlayerMatchupIsHorribad:1
82679,Steelers ,DST,PIT,2600,6.68,9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
82689,Randall Cobb,WR,GB,5900,14.1,5.8,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbDown:1|VegasGood:1|StarBad:1
82697,Lance Dunbar,RB,LAR,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
82698,Lucky Whitehead,WR,NYJ,3000,0,0,0,Injured:1
82699,Ben Roethlisberger,QB,PIT,5700,16.6,12.88,0,ExpectedStarter:1|PlayerMatchupIsGood:1|ThumbUp:1
82700,Brandon Williams,TE,IND,2500,0,0,0,
82703,Kendrick Bourne,WR,SF,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
82706,Jordan Howard,RB,CHI,5900,16.65,21.6,0,ExpectedStarter:1|PlayerIsHot:1|StarBad:1
82711,Martavis Bryant,WR,PIT,4700,11.67,4.7,0,ExpectedStarter:1|PlayerIsHot:1|StarBad:1
82712,Nick Williams,WR,ATL,3200,0,0,0,PlayerMatchupIsHorribad:1
82713,Mack Hollins,WR,PHI,3000,0,5.8,0,
82720,George Kittle,TE,SF,3400,8.8,8.6,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerIsHot:1|VegasBad:1|StarGood:1
82726,Larry Fitzgerald,WR,ARI,6800,19.03,31.8,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsBad:1|PlayerIsHot:2|ThumbUp:1|StarGood:1|VegasGood:1
82727,Sammy Watkins,WR,LAR,4100,10.34,2.1,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2
82728,Rob Gronkowski,TE,NE,6800,18.07,26.3,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsGood:1|Injured:1|VegasBad:1
82729,Brent Celek,TE,PHI,2500,0,0,0,PlayerMatchupIsGood:1
82730,Andrew DePaola,TE,CHI,2500,0,0,0,PlayerMatchupIsGood:1
82731,Brandon Coleman,WR,NO,3300,5.79,4.3,0,ExpectedStarter:1|VegasBad:1|StarGood:1
82732,Sammie Coates,WR,CLE,3000,0,2.1,0,PlayerMatchupIsHorribad:1
82736,Doug Martin,RB,TB,5800,12.91,15.4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbDown:1
82737,Brandon Allen,QB,LAR,4000,0,0,0,PlayerMatchupIsHorribad:2
82738,Erik Swoope,TE,IND,2600,0,0,0,Injured:1
82744,Zach Ertz,TE,PHI,6300,17.02,15.8,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerIsHot:2
82759,Lawrence Thomas,RB,NYJ,3000,0,1.5,0,PlayerMatchupIsHorribad:1
82762,Cooper Kupp,WR,LAR,4000,9.65,5.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|PlayerIsHot:1|VegasBad:1
82763,Jared Abbrederis,WR,DET,3000,0,1.7,0,
82764,Geno Smith,QB,NYG,4500,0,0,0,PlayerMatchupIsHorribad:2
82773,Orleans Darkwa,RB,NYG,3700,5.53,17,0,ExpectedStarter:1|PlayerMatchupIsBad:1|VegasBad:1|StarBad:1
82780,Mike Gillislee,RB,NE,5500,12.09,3.4,0,ExpectedStarter:1|ThumbDown:1
82784,Terrance West,RB,BAL,4000,0,0,0,PlayerMatchupIsGood:1
82793,Darrell Daniels,TE,IND,2500,0,0,0,
82798,Matthew Stafford,QB,DET,6500,21.04,22.88,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|ThumbUp:1|VegasGood:1
82799,Sam Bradford,QB,MIN,6000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|ThumbUp:1
82805,Kelvin Benjamin,WR,CAR,6400,15.37,18.9,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|VegasBad:1
82810,Amari Cooper,WR,OAK,5000,14.23,7.8,0,ExpectedStarter:1|ThumbUp:1
82813,Adam Thielen,WR,MIN,6000,14.26,18.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|PlayerIsHot:1|ThumbUp:1|VegasGood:1
82817,Browns ,DST,CLE,2300,2.94,9,0,ExpectedStarter:1
82830,Quan Bray,WR,IND,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
82848,Matthew Slater,WR,NE,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|ThumbDown:1
82849,Blake Bell,TE,MIN,2500,0,0,0,PlayerMatchupIsHorribad:1
82858,Anthony Fasano,TE,MIA,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1
82867,Jordan Taylor,WR,DEN,3000,0,5.6,0,PlayerMatchupIsHorribad:2
82868,Jordan Reed,TE,WAS,5000,14.1,7.7,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|VegasBad:1
82878,Patrick Mahomes II,QB,KC,4700,0,0,0,PlayerMatchupIsHorribad:2
82888,Kirk Cousins,QB,WAS,6800,20.29,31.8,0,ExpectedStarter:1|PlayerMatchupIsGood:2|VegasBad:1
82893,Adrian Peterson,RB,ARI,3400,7.24,28.4,0,ExpectedStarter:1
82899,Trevor Siemian,QB,DEN,5500,15.35,20.94,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
82915,Buccaneers ,DST,TB,2600,5.43,8,0,ExpectedStarter:1|PlayerMatchupIsGood:1
82923,T.J. Logan,RB,ARI,3000,0,0,0,Injured:1
82924,Benjamin Watson,TE,BAL,3300,8.64,8.8,0,ExpectedStarter:1|VegasGood:1|StarGood:1
82934,Chiefs ,DST,KC,3200,8.63,4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsGood:1
82940,Rodney Adams,WR,MIN,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|Injured:1
82941,Philip Rivers,QB,LAC,6600,18.05,14.32,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|ThumbUp:1
82942,Greg Olsen,TE,CAR,4600,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
82944,Dwayne Harris,WR,NYG,3000,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
82946,Zach Line,RB,NO,3000,0,0,0,PlayerMatchupIsBad:1|ThumbUp:1
82958,Chris Hogan,WR,NE,7000,13.87,2.9,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:2|ThumbDown:1|VegasBad:1|StarBad:1
82959,Redskins ,DST,WAS,3400,6.58,5,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1
82960,Michael Thomas,WR,LAR,3000,0,0,0,PlayerMatchupIsHorribad:2
82961,Colts ,DST,IND,3300,6.1,5,0,ExpectedStarter:1
82971,Chris Matthews,WR,BAL,3000,0,1.5,0,
82981,Jalen Richard,RB,OAK,3900,4.54,5.6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|ThumbUp:1|VegasGood:1|StarGood:1|VegasBad:1
82982,Matt Ryan,QB,ATL,7000,20.56,12.92,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
82986,Cameron Artis-Payne,RB,CAR,3000,0,0,0,PlayerMatchupIsHorribad:1
82989,Logan Paulsen,TE,SF,2500,0,0,0,PlayerMatchupIsGreat:1
82995,Malcolm Mitchell,WR,NE,3600,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|Injured:1
83000,Tyler Higbee,TE,LAR,2500,6.23,1,0,ExpectedStarter:1|StarBad:1
83002,Russell Shepard,WR,CAR,3800,5.68,3.2,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|StarBad:1
83008,EJ Manuel,QB,OAK,4800,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
83020,Kyle Rudolph,TE,MIN,3800,11.28,9.7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbUp:1|VegasBad:1
83029,Dwayne Allen,TE,NE,2700,3.12,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsGood:1|VegasBad:1|StarGood:1
83031,Davante Adams,WR,GB,5700,15.46,16.4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:2|OptimalPick:1|ThumbUp:1|ThumbDown:1
83032,Cardinals ,DST,ARI,2800,5.68,5,0,ExpectedStarter:1|ThumbUp:1
83039,Alvin Kamara,RB,NO,4500,13.99,12.7,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1|VegasGood:1
83043,Mohamed Sanu,WR,ATL,4800,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
83048,Antonio Brown,WR,PIT,9300,21.14,32.5,0,ExpectedStarter:1|PlayerIsHot:2
83058,JuJu Smith-Schuster,WR,PIT,3600,10.81,6.2,0,ExpectedStarter:1|PlayerIsHot:1
83059,Alex Collins,RB,BAL,4400,10.02,7.4,0,ExpectedStarter:1|PlayerMatchupIsGood:1
83060,Chris Johnson,RB,ARI,3400,0,0,0,
83061,Emmanuel Sanders,WR,DEN,6100,16.12,12.6,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|PlayerIsHot:2|VegasBad:1
83062,Ryan Fitzpatrick,QB,TB,4400,0,22.6,0,
83068,Connor Cook,QB,OAK,4000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
83075,Jeremy Maclin,WR,BAL,4400,0,0,0,Injured:1|PlayerIsHot:1
83078,Julius Thomas,TE,MIA,2800,6.28,5.2,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1
83092,Jerick McKinnon,RB,MIN,4100,12.86,25.9,0,ExpectedStarter:1|OptimalPick:1|ThumbDown:1|VegasBad:1
83093,Giants ,DST,NYG,2600,4.18,22,0,ExpectedStarter:1|PlayerMatchupIsGood:1
83097,Pierre Garcon,WR,SF,6300,13.94,10.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:1
83098,Josh McCown,QB,NYJ,5200,15.34,25.26,0,ExpectedStarter:1|PlayerMatchupIsGood:1
83099,Stephen Anderson,TE,HOU,2800,0,3.7,0,PlayerMatchupIsGreat:1
83109,ArDarius Stewart,WR,NYJ,3000,0,1.8,0,
83111,Travis Benjamin,WR,LAC,4300,9.43,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|ThumbUp:1|VegasGood:1
83115,Trey Edmunds,RB,NO,3000,0,0,0,PlayerMatchupIsBad:1
83116,DeVante Parker,WR,MIA,6200,0,0,0,Injured:1
83121,Marcedes Lewis,TE,JAX,2700,5.13,0,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1|StarGood:1|VegasGood:1
83125,Danny Amendola,WR,NE,5600,13.02,7,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:1|ThumbUp:1
83131,D.J. Foster,RB,ARI,3000,0,0,0,
83132,Delanie Walker,TE,TEN,4800,12.72,5.4,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerIsHot:1|ThumbUp:1
83139,Jeremy Kerley,WR,NYJ,4000,8.82,14.1,0,ExpectedStarter:1|ThumbDown:1
83140,Panthers ,DST,CAR,3000,6.48,4,0,ExpectedStarter:1
83144,Rishard Matthews,WR,TEN,5400,14.35,10.9,0,ExpectedStarter:1|PlayerIsHot:1|ThumbUp:1
83148,Allen Hurns,WR,JAX,4300,12.1,6.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarGood:1|VegasGood:1
83153,Brandin Cooks,WR,NE,7600,14.97,15.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|PlayerIsHot:1
83162,Corey Grant,RB,JAX,3300,0,0,0,
83166,Devante Mays,RB,GB,3500,0,0,0,PlayerMatchupIsBad:1
83167,Michael Roberts,TE,DET,2500,0,0,0,
83168,Ifeanyi Momah,TE,ARI,2500,0,0,0,PlayerMatchupIsHorribad:1
83171,Brian Quick,WR,WAS,3000,0,0,0,PlayerMatchupIsGood:1|ThumbDown:1
83183,Chris Ivory,RB,JAX,3800,5.18,22.7,0,ExpectedStarter:1|StarGood:1|VegasBad:1
83191,Ty Montgomery,RB,GB,6700,10.94,4.1,0,ExpectedStarter:1|PlayerMatchupIsBad:1|Injured:1|ThumbUp:1|ThumbDown:1|VegasGood:1
83192,Michael Burton,RB,CHI,3000,0,1.8,0,
83197,Jets ,DST,NYJ,2100,3.34,4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
83201,Wendell Smallwood,RB,PHI,4700,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
83202,James Conner,RB,PIT,4500,0,1.4,0,
83203,Danny Woodhead,RB,BAL,3700,0,0,0,PlayerMatchupIsGood:1|Injured:1
83208,Eric Saubert,TE,ATL,2500,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
83214,James Develin,RB,NE,3000,0,0,0,
83216,Austin Carr,WR,NO,3000,0,0,0,
83217,Jacoby Brissett,QB,IND,5800,16.19,13.98,0,ExpectedStarter:1|PlayerMatchupIsGreat:2
83222,Jakeem Grant,WR,MIA,3300,0,1.4,0,
83223,Deshaun Watson,QB,HOU,6700,21.8,24.3,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|OptimalPick:1
83238,Devonta Freeman,RB,ATL,7400,21.19,9.9,0,ExpectedStarter:1|PlayerIsHot:1|ThumbUp:1
83239,Devin Funchess,WR,CAR,6100,12.24,6.6,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|PlayerIsHot:1
83242,Wayne Gallman,RB,NYG,3900,6.63,5.2,0,ExpectedStarter:1|PlayerMatchupIsBad:1
83245,Aaron Jones,RB,GB,5600,12.18,5.2,0,ExpectedStarter:1|PlayerMatchupIsBad:1
83252,Taysom Hill,QB,NO,4000,0,0,0,
83253,Nick Boyle,TE,BAL,2500,4.25,5.5,0,ExpectedStarter:1|StarGood:1
83267,Alfred Blue,RB,HOU,3700,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
83272,Brandon Weeden,QB,TEN,4000,0,0,0,PlayerMatchupIsGreat:2
83277,Peyton Barber,RB,TB,3000,0,0,0,PlayerMatchupIsHorribad:1
83278,Chad Kelly,QB,DEN,4000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
83286,Bryce Treggs,WR,CLE,3000,0,3,0,PlayerMatchupIsHorribad:1
83287,Matt Cassel,QB,TEN,4700,0,0,0,PlayerMatchupIsGreat:2
83294,Darren Fells,TE,DET,2500,5.41,10.6,0,ExpectedStarter:1|VegasBad:2
83297,C.J. Anderson,RB,DEN,6600,16.1,1.7,0,ExpectedStarter:1|PlayerIsHot:1|VegasBad:1|StarGood:1
83302,Tevin Coleman,RB,ATL,5000,13.84,10.6,0,ExpectedStarter:1
83308,Devontae Booker,RB,DEN,3500,0,12,0,
83309,Ryan Grant,WR,WAS,3800,0,6.9,0,PlayerMatchupIsGood:1
83313,Jordy Nelson,WR,GB,7100,18.8,12,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1|ThumbDown:1|ThumbUp:1|StarBad:1
83317,Leonard Fournette,RB,JAX,8000,21.63,24.8,0,ExpectedStarter:1|PlayerIsHot:1|OptimalPick:1|StarBad:1|VegasBad:1
83320,Broncos ,DST,DEN,4000,6.65,6,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsGood:1
83323,Chris Godwin,WR,TB,3000,0,1.9,0,PlayerMatchupIsGood:2
83332,Corey Clement,RB,PHI,4100,6.39,0.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|StarBad:1|VegasBad:1
83333,Derek Anderson,QB,CAR,5600,0,0,0,PlayerMatchupIsGood:2
83335,Virgil Green,TE,DEN,2500,4.7,3.4,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|VegasBad:1|StarGood:1
83350,Mike Glennon,QB,CHI,4400,0,0,0,
83353,Donte Moncrief,WR,IND,3700,9.55,11.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|ThumbDown:1
83354,Ben Koyack,TE,JAX,2500,0,3.1,0,PlayerMatchupIsBad:1
83358,T.Y. Hilton,WR,IND,6700,18.71,2.9,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|PlayerIsHot:1|OptimalPick:1|ThumbUp:1|StarBad:1
83365,Tarik Cohen,RB,CHI,5100,10.14,9.44,0,ExpectedStarter:1
83366,Josh Hill,TE,NO,2500,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsBad:1
83383,Tommy Bohanon,RB,JAX,3000,0,0,0,
83384,Austin Hooper,TE,ATL,3500,8.77,11.8,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|VegasGood:1|StarBad:1
83400,Cody Latimer,WR,DEN,3000,0,0,0,PlayerMatchupIsHorribad:2
83401,Jordan Leggett,TE,NYJ,2500,0,0,0,
83412,Michael Hoomanawanui,TE,NO,2500,0,10.7,0,PlayerMatchupIsGood:1|PlayerMatchupIsBad:1
83426,Aaron Ripkowski,RB,GB,3000,0,1,0,PlayerMatchupIsBad:1
83431,Chase Daniel,QB,NO,4600,0,0,0,
83435,Jared Cook,TE,OAK,3700,7.89,3.4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1|StarBad:1
83443,Matt Forte,RB,NYJ,3900,4.83,16.1,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|Injured:1|VegasGood:1
83444,Brad Kaaya,QB,CAR,4000,0,0,0,PlayerMatchupIsGood:2
83453,O.J. Howard,TE,TB,2600,0,2.5,0,PlayerMatchupIsHorribad:2
83457,C.J. Ham,RB,MIN,3000,0,0,0,
83458,Marquise Goodwin,WR,SF,4100,7.33,5.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|StarGood:1
83460,Chris Thompson,RB,WAS,5000,14.07,20.8,0,ExpectedStarter:1|PlayerMatchupIsGreat:2|VegasBad:2
83461,Jonnu Smith,TE,TEN,2600,0,2,0,PlayerMatchupIsGreat:1
83464,De'Angelo Henderson,RB,DEN,3600,0,0,0,
83465,DeAndre Hopkins,WR,HOU,8100,19.8,9.9,0,ExpectedStarter:1|PlayerIsHot:1
83466,Jarius Wright,WR,MIN,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1|ThumbUp:1
83467,Justin Hunter,WR,PIT,3000,0,0,0,
83468,Joe Flacco,QB,BAL,5400,12.29,7.4,0,ExpectedStarter:1|PlayerMatchupIsBad:1|StarGood:1
83489,DeAndre Washington,RB,OAK,3700,0,1.2,0,PlayerMatchupIsGood:1|Injured:1|ThumbUp:1
83491,Chris Conley,WR,KC,3200,0,0,0,PlayerMatchupIsHorribad:2|Injured:1|ThumbUp:1
83492,Dontrelle Inman,WR,LAC,3100,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
83493,Jared Goff,QB,LAR,5000,14.14,9.86,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|StarGood:1
83496,Paul Perkins,RB,NYG,3300,0,0,0,PlayerMatchupIsBad:1|Injured:1
83497,Arrelious Benn,WR,JAX,3000,2.23,0,0,ExpectedStarter:1|PlayerMatchupIsGood:1
83501,DeSean Jackson,WR,TB,5800,13.85,12.8,0,ExpectedStarter:1|PlayerMatchupIsGood:2|PlayerIsHot:1|StarGood:1
83504,Tom Savage,QB,HOU,4300,0,0,0,PlayerMatchupIsGreat:1
83507,Bilal Powell,RB,NYJ,6000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|Injured:1|ThumbDown:1
83508,Kyle Nelson,TE,SF,2500,0,0,0,PlayerMatchupIsGreat:1
83517,Nick Foles,QB,PHI,4400,0,0,0,PlayerMatchupIsGood:1
83524,Hunter Henry,TE,LAC,4100,10.06,14,0,ExpectedStarter:1|ThumbUp:1|VegasGood:1
83525,Ryan Griffin,TE,HOU,4000,7.76,10.2,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
83530,Nelson Agholor,WR,PHI,4200,11.16,15.5,0,ExpectedStarter:1|VegasBad:1|VegasGood:1
83531,Joshua Dobbs,QB,PIT,4000,0,0,0,PlayerMatchupIsGood:1
83538,James O'Shaughnessy,TE,JAX,2500,0,3.1,0,PlayerMatchupIsBad:1
83561,Benny Cunningham,RB,CHI,3000,0,0,0,
83564,Josh Reynolds,WR,LAR,3000,0,0,0,PlayerMatchupIsHorribad:2
83573,Tyler Bray,QB,KC,4000,0,0,0,PlayerMatchupIsHorribad:2
83578,Isaiah Crowell,RB,CLE,4200,8.38,9.3,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1|VegasBad:1
83579,Chris Thompson,WR,HOU,3000,0,0,0,
83590,Matt Breida,RB,SF,4700,6.45,5.6,0,ExpectedStarter:1|VegasBad:1
83591,Henry Krieger-Coble,TE,IND,2500,0,0,0,
83596,Robby Anderson,WR,NYJ,4400,9.52,11.6,0,ExpectedStarter:1|PlayerIsHot:1|ThumbDown:1|VegasBad:1|StarGood:1
83603,Carson Wentz,QB,PHI,6600,17.24,22.38,0,ExpectedStarter:1|PlayerMatchupIsGood:1
83605,Ed Eagan,WR,NYG,3300,0,0,0,PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
83682,Bobby Rainey,RB,BAL,3000,0,9.1,0,PlayerMatchupIsGood:1
83683,Tanner Gentry,WR,CHI,3000,3.02,0,0,ExpectedStarter:1
