"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RB","Corey Clement",4100,"PHI@CAR 08:25PM ET",3.220,"PHI"
"RB","Jerick McKinnon",4100,"GB@MIN 01:00PM ET",8.040,"MIN"
"WR","Marquise Goodwin",4100,"SF@WAS 01:00PM ET",8.260,"SF"
"WR","Sammy Watkins",4100,"LAR@JAX 04:05PM ET",10.020,"LAR"
"TE","Hunter Henry",4100,"LAC@OAK 04:25PM ET",7.560,"LAC"
"QB","Brock Osweiler",4100,"NYG@DEN 08:30PM ET",0,"DEN"
"RB","Jamaal Charles",4100,"NYG@DEN 08:30PM ET",6.900,"DEN"
"RB","Jonathan Stewart",4000,"PHI@CAR 08:25PM ET",8.100,"CAR"
"QB","Brad Kaaya",4000,"PHI@CAR 08:25PM ET",0,"CAR"
"RB","Kenyan Drake",4000,"MIA@ATL 01:00PM ET",1.000,"MIA"
"QB","Mark Sanchez",4000,"CHI@BAL 01:00PM ET",0,"CHI"
"QB","Ryan Mallett",4000,"CHI@BAL 01:00PM ET",5.440,"BAL"
"WR","Kendall Wright",4000,"CHI@BAL 01:00PM ET",8.800,"CHI"
"RB","Terrance West",4000,"CHI@BAL 01:00PM ET",5.820,"BAL"
"WR","Kenny Britt",4000,"CLE@HOU 01:00PM ET",6.525,"CLE"
"TE","Ryan Griffin",4000,"CLE@HOU 01:00PM ET",6.150,"HOU"
"WR","Josh Gordon",4000,"CLE@HOU 01:00PM ET",0,"CLE"
"QB","Cody Kessler",4000,"CLE@HOU 01:00PM ET",0,"CLE"
"QB","Teddy Bridgewater",4000,"GB@MIN 01:00PM ET",0,"MIN"
"QB","Kyle Sloter",4000,"GB@MIN 01:00PM ET",0,"MIN"
"WR","Geronimo Allison",4000,"GB@MIN 01:00PM ET",6.650,"GB"
"QB","Taysom Hill",4000,"DET@NO 01:00PM ET",0,"NO"
"WR","Kenny Golladay",4000,"DET@NO 01:00PM ET",9.733,"DET"
"WR","Jeremy Kerley",4000,"NE@NYJ 01:00PM ET",7.550,"NYJ"
"QB","Bryce Petty",4000,"NE@NYJ 01:00PM ET",0,"NYJ"
"QB","Christian Hackenberg",4000,"NE@NYJ 01:00PM ET",0,"NYJ"
"WR","Jamison Crowder",4000,"SF@WAS 01:00PM ET",5.650,"WAS"
"QB","Drew Stanton",4000,"TB@ARI 04:05PM ET",0,"ARI"
"RB","Jacquizz Rodgers",4000,"TB@ARI 04:05PM ET",7.375,"TB"
"QB","Ryan Griffin",4000,"TB@ARI 04:05PM ET",0,"TB"
"WR","Adam Humphries",4000,"TB@ARI 04:05PM ET",9.425,"TB"
"QB","Brandon Allen",4000,"LAR@JAX 04:05PM ET",0,"LAR"
"WR","Cooper Kupp",4000,"LAR@JAX 04:05PM ET",10.400,"LAR"
"QB","Tyler Bray",4000,"PIT@KC 04:25PM ET",0,"KC"
"QB","Joshua Dobbs",4000,"PIT@KC 04:25PM ET",0,"PIT"
"RB","Charcandrick West",4000,"PIT@KC 04:25PM ET",7.320,"KC"
"QB","Kellen Clemens",4000,"LAC@OAK 04:25PM ET",0,"LAC"
"RB","Branden Oliver",4000,"LAC@OAK 04:25PM ET",3.200,"LAC"
"QB","Connor Cook",4000,"LAC@OAK 04:25PM ET",0,"OAK"
"QB","Chad Kelly",4000,"NYG@DEN 08:30PM ET",0,"DEN"
"QB","Paxton Lynch",4000,"NYG@DEN 08:30PM ET",0,"DEN"
"DST","Broncos ",4000,"NYG@DEN 08:30PM ET",7.750,"DEN"
"QB","Davis Webb",4000,"NYG@DEN 08:30PM ET",0,"NYG"
"WR","Brandon Marshall",4000,"NYG@DEN 08:30PM ET",6.680,"NYG"
"QB","Brandon Weeden",4000,"IND@TEN 08:30PM ET",0,"TEN"
"WR","Justin Hardy",3900,"MIA@ATL 01:00PM ET",3.025,"ATL"
"DST","Texans ",3900,"CLE@HOU 01:00PM ET",6.800,"HOU"
"WR","Ricardo Louis",3900,"CLE@HOU 01:00PM ET",7.080,"CLE"
"RB","Matt Forte",3900,"NE@NYJ 01:00PM ET",7.400,"NYJ"
"TE","Vernon Davis",3900,"SF@WAS 01:00PM ET",7.500,"WAS"
"TE","Cameron Brate",3900,"TB@ARI 04:05PM ET",13.375,"TB"
"RB","Malcolm Brown",3900,"LAR@JAX 04:05PM ET",3.875,"LAR"
"RB","Jalen Richard",3900,"LAC@OAK 04:25PM ET",6.380,"OAK"
"RB","Wayne Gallman",3900,"NYG@DEN 08:30PM ET",13.100,"NYG"
"RB","Marlon Mack",3900,"IND@TEN 08:30PM ET",9.867,"IND"
"WR","Torrey Smith",3800,"PHI@CAR 08:25PM ET",7.820,"PHI"
"WR","Russell Shepard",3800,"PHI@CAR 08:25PM ET",4.140,"CAR"
"TE","Kyle Rudolph",3800,"GB@MIN 01:00PM ET",8.680,"MIN"
"RB","Dion Lewis",3800,"NE@NYJ 01:00PM ET",5.420,"NE"
"RB","Rex Burkhead",3800,"NE@NYJ 01:00PM ET",8.350,"NE"
"WR","Ryan Grant",3800,"SF@WAS 01:00PM ET",8.475,"WAS"
"RB","Chris Ivory",3800,"LAR@JAX 04:05PM ET",5.960,"JAX"
"WR","Roger Lewis",3800,"NYG@DEN 08:30PM ET",4.840,"NYG"
"TE","Evan Engram",3800,"NYG@DEN 08:30PM ET",9.000,"NYG"
"RB","Kenjon Barner",3700,"PHI@CAR 08:25PM ET",1.150,"PHI"
"WR","Curtis Samuel",3700,"PHI@CAR 08:25PM ET",2.075,"CAR"
"RB","Damien Williams",3700,"MIA@ATL 01:00PM ET",1.500,"MIA"
"DST","Ravens ",3700,"CHI@BAL 01:00PM ET",10.600,"BAL"
"RB","Danny Woodhead",3700,"CHI@BAL 01:00PM ET",6.700,"BAL"
"RB","Alfred Blue",3700,"CLE@HOU 01:00PM ET",0.600,"HOU"
"WR","Bruce Ellington",3700,"CLE@HOU 01:00PM ET",7.375,"HOU"
"WR","Phillip Dorsett",3700,"NE@NYJ 01:00PM ET",2.640,"NE"
"WR","Robert Woods",3700,"LAR@JAX 04:05PM ET",9.200,"LAR"
"TE","Jared Cook",3700,"LAC@OAK 04:25PM ET",8.700,"OAK"
"RB","DeAndre Washington",3700,"LAC@OAK 04:25PM ET",4.625,"OAK"
"WR","Mike Williams",3700,"LAC@OAK 04:25PM ET",0,"LAC"
"RB","Orleans Darkwa",3700,"NYG@DEN 08:30PM ET",5.950,"NYG"
"RB","Robert Turbin",3700,"IND@TEN 08:30PM ET",3.580,"IND"
"WR","Donte Moncrief",3700,"IND@TEN 08:30PM ET",6.880,"IND"
"TE","Jack Doyle",3700,"IND@TEN 08:30PM ET",8.075,"IND"
"TE","Martellus Bennett",3600,"GB@MIN 01:00PM ET",7.880,"GB"
"WR","Ted Ginn Jr.",3600,"DET@NO 01:00PM ET",8.625,"NO"
"RB","Zach Zenner",3600,"DET@NO 01:00PM ET",2.533,"DET"
"RB","Dwayne Washington",3600,"DET@NO 01:00PM ET",1.550,"DET"
"WR","Malcolm Mitchell",3600,"NE@NYJ 01:00PM ET",0,"NE"
"WR","Josh Doctson",3600,"SF@WAS 01:00PM ET",4.225,"WAS"
"DST","Jaguars ",3600,"LAR@JAX 04:05PM ET",16.400,"JAX"
"WR","JuJu Smith-Schuster",3600,"PIT@KC 04:25PM ET",8.000,"PIT"
"WR","Seth Roberts",3600,"LAC@OAK 04:25PM ET",5.640,"OAK"
"RB","De'Angelo Henderson",3600,"NYG@DEN 08:30PM ET",0.033,"DEN"
"RB","Shane Vereen",3600,"NYG@DEN 08:30PM ET",7.780,"NYG"
"DST","Falcons ",3500,"MIA@ATL 01:00PM ET",6.250,"ATL"
"WR","Andre Roberts",3500,"MIA@ATL 01:00PM ET",0.550,"ATL"
"TE","Austin Hooper",3500,"MIA@ATL 01:00PM ET",9.600,"ATL"
"WR","Michael Floyd",3500,"GB@MIN 01:00PM ET",2.900,"MIN"
"RB","Devante Mays",3500,"GB@MIN 01:00PM ET",0.000,"GB"
"RB","Charles Sims",3500,"TB@ARI 04:05PM ET",3.925,"TB"
"RB","Devontae Booker",3500,"NYG@DEN 08:30PM ET",1.400,"DEN"
"DST","Redskins ",3400,"SF@WAS 01:00PM ET",9.250,"WAS"
"TE","George Kittle",3400,"SF@WAS 01:00PM ET",7.920,"SF"
"WR","Trent Taylor",3400,"SF@WAS 01:00PM ET",5.580,"SF"
"RB","Adrian Peterson",3400,"TB@ARI 04:05PM ET",2.625,"ARI"
"RB","Chris Johnson",3400,"TB@ARI 04:05PM ET",5.175,"ARI"
"RB","T.J. Yeldon",3400,"LAR@JAX 04:05PM ET",0,"JAX"
"WR","Jakeem Grant",3300,"MIA@ATL 01:00PM ET",0.775,"MIA"
"TE","Benjamin Watson",3300,"CHI@BAL 01:00PM ET",7.760,"BAL"
"WR","Markus Wheaton",3300,"CHI@BAL 01:00PM ET",0.467,"CHI"
"WR","Kasen Williams",3300,"CLE@HOU 01:00PM ET",2.325,"CLE"
"WR","Rashard Higgins",3300,"CLE@HOU 01:00PM ET",5.650,"CLE"
"WR","Jeff Janis",3300,"GB@MIN 01:00PM ET",0.000,"GB"
"WR","Brandon Coleman",3300,"DET@NO 01:00PM ET",8.425,"NO"
"DST","Patriots ",3300,"NE@NYJ 01:00PM ET",3.400,"NE"
"RB","Corey Grant",3300,"LAR@JAX 04:05PM ET",2.600,"JAX"
"WR","Albert Wilson",3300,"PIT@KC 04:25PM ET",7.680,"KC"
"WR","Bennie Fowler",3300,"NYG@DEN 08:30PM ET",8.475,"DEN"
"RB","Paul Perkins",3300,"NYG@DEN 08:30PM ET",4.150,"NYG"
"WR","Tavarres King",3300,"NYG@DEN 08:30PM ET",0,"NYG"
"WR","Travis Rudolph",3300,"NYG@DEN 08:30PM ET",0,"NYG"
"WR","Taywan Taylor",3300,"IND@TEN 08:30PM ET",2.960,"TEN"
"DST","Colts ",3300,"IND@TEN 08:30PM ET",5.000,"IND"
"DST","Eagles ",3200,"PHI@CAR 08:25PM ET",8.800,"PHI"
"WR","Nick Williams",3200,"MIA@ATL 01:00PM ET",6.000,"ATL"
"TE","Coby Fleener",3200,"DET@NO 01:00PM ET",8.975,"NO"
"RB","Kerwynn Williams",3200,"TB@ARI 04:05PM ET",2.480,"ARI"
"DST","Rams ",3200,"LAR@JAX 04:05PM ET",9.400,"LAR"
"WR","Jaelen Strong",3200,"LAR@JAX 04:05PM ET",0.000,"JAX"
"DST","Chiefs ",3200,"PIT@KC 04:25PM ET",9.000,"KC"
"WR","Chris Conley",3200,"PIT@KC 04:25PM ET",5.700,"KC"
"WR","Deonte Thompson",3100,"CHI@BAL 01:00PM ET",5.900,"CHI"
"WR","Laquon Treadwell",3100,"GB@MIN 01:00PM ET",1.840,"MIN"
"WR","Aldrick Robinson",3100,"SF@WAS 01:00PM ET",3.140,"SF"
"WR","Tavon Austin",3100,"LAR@JAX 04:05PM ET",4.340,"LAR"
"TE","Jesse James",3100,"PIT@KC 04:25PM ET",9.020,"PIT"
"DST","Chargers ",3100,"LAC@OAK 04:25PM ET",5.400,"LAC"
"WR","Dontrelle Inman",3100,"LAC@OAK 04:25PM ET",0.725,"LAC"
"DST","Panthers ",3000,"PHI@CAR 08:25PM ET",7.000,"CAR"
"TE","Ed Dickson",3000,"PHI@CAR 08:25PM ET",8.220,"CAR"
"RB","Fozzy Whittaker",3000,"PHI@CAR 08:25PM ET",2.740,"CAR"
"WR","Marcus Johnson",3000,"PHI@CAR 08:25PM ET",0.400,"PHI"
"WR","Mack Hollins",3000,"PHI@CAR 08:25PM ET",1.240,"PHI"
"RB","Cameron Artis-Payne",3000,"PHI@CAR 08:25PM ET",0.000,"CAR"
"WR","Shelton Gibson",3000,"PHI@CAR 08:25PM ET",0,"PHI"
"RB","Alex Armah",3000,"PHI@CAR 08:25PM ET",0.000,"CAR"
"RB","Derrick Coleman",3000,"MIA@ATL 01:00PM ET",0.525,"ATL"
"RB","Senorise Perry",3000,"MIA@ATL 01:00PM ET",0.000,"MIA"
"RB","Terron Ward",3000,"MIA@ATL 01:00PM ET",0.000,"ATL"
"WR","Rashawn Scott",3000,"MIA@ATL 01:00PM ET",0,"MIA"
