"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"WR","Tommylee Lewis",3000,"NE@NO 01:00PM ET",7.200,"NO"
"RB","Trey Edmunds",3000,"NE@NO 01:00PM ET",0.000,"NO"
"DST","Steelers ",3000,"MIN@PIT 01:00PM ET",18.000,"PIT"
"WR","Darrius Heyward-Bey",3000,"MIN@PIT 01:00PM ET",0.000,"PIT"
"WR","Michael Floyd",3000,"MIN@PIT 01:00PM ET",0,"MIN"
"WR","Jarius Wright",3000,"MIN@PIT 01:00PM ET",3.100,"MIN"
"WR","Justin Hunter",3000,"MIN@PIT 01:00PM ET",0,"PIT"
"RB","Roosevelt Nix",3000,"MIN@PIT 01:00PM ET",0.000,"PIT"
"RB","Terrell Watson",3000,"MIN@PIT 01:00PM ET",0.000,"PIT"
"WR","Stacy Coley",3000,"MIN@PIT 01:00PM ET",0.000,"MIN"
"WR","Rodney Adams",3000,"MIN@PIT 01:00PM ET",0,"MIN"
"WR","JuJu Smith-Schuster",3000,"MIN@PIT 01:00PM ET",0.000,"PIT"
"RB","C.J. Ham",3000,"MIN@PIT 01:00PM ET",0.000,"MIN"
"WR","Deonte Thompson",3000,"CHI@TB 01:00PM ET",2.500,"CHI"
"RB","Benny Cunningham",3000,"CHI@TB 01:00PM ET",0.000,"CHI"
"TE","Cameron Brate",3000,"CHI@TB 01:00PM ET",0,"TB"
"WR","Josh Bellamy",3000,"CHI@TB 01:00PM ET",5.700,"CHI"
"RB","Michael Burton",3000,"CHI@TB 01:00PM ET",0.700,"CHI"
"WR","Bernard Reedy",3000,"CHI@TB 01:00PM ET",0,"TB"
"WR","Tre McBride",3000,"CHI@TB 01:00PM ET",0,"CHI"
"WR","Tanner Gentry",3000,"CHI@TB 01:00PM ET",0,"CHI"
"RB","Peyton Barber",3000,"CHI@TB 01:00PM ET",0,"TB"
"RB","Taquan Mizzell",3000,"CHI@TB 01:00PM ET",0,"CHI"
"WR","Chris Godwin",3000,"CHI@TB 01:00PM ET",0,"TB"
"TE","Antonio Gates",3000,"MIA@LAC 04:05PM ET",3.700,"LAC"
"RB","Senorise Perry",3000,"MIA@LAC 04:05PM ET",0,"MIA"
"WR","Jakeem Grant",3000,"MIA@LAC 04:05PM ET",0,"MIA"
"RB","Derek Watt",3000,"MIA@LAC 04:05PM ET",0.000,"LAC"
"WR","Leonte Carroo",3000,"MIA@LAC 04:05PM ET",0,"MIA"
"RB","Austin Ekeler",3000,"MIA@LAC 04:05PM ET",3.800,"LAC"
"WR","Geremy Davis",3000,"MIA@LAC 04:05PM ET",0.000,"LAC"
"RB","Jamize Olawale",3000,"NYJ@OAK 04:05PM ET",0,"OAK"
"WR","Charone Peake",3000,"NYJ@OAK 04:05PM ET",0.000,"NYJ"
"WR","Cordarrelle Patterson",3000,"NYJ@OAK 04:05PM ET",1.700,"OAK"
