Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
35,863693646,WhittsEnd (2/5),0,172,DST Falcons  WR Larry Fitzgerald RB Mark Ingram WR Julio Jones RB Jerick McKinnon QB Kevin Hogan WR Adam Thielen FLEX Kareem Hunt TE Evan Engram,,A.J. Derby,6.79%,2
36,863030324,cardinalmaniac08 (1/2),0,171.5,DST Ravens  WR Pierre Garcon RB Mark Ingram RB Jerick McKinnon WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson TE Evan Engram WR T.Y. Hilton,,Lamar Miller,6.45%,11.1
37,862217186,draftwiz,0,171.3,TE Zach Miller WR Michael Crabtree RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Adam Thielen RB Leonard Fournette QB Deshaun Watson DST Broncos ,,Larry Fitzgerald,5.92%,31.8
38,863407051,clarkgriswold (4/5),0,171.2,QB Kirk Cousins WR Antonio Brown RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Davante Adams FLEX Alvin Kamara TE David Njoku DST Broncos ,,Amari Cooper,5.75%,7.8
38,863407062,clarkgriswold (5/5),0,171.2,QB Kirk Cousins WR Antonio Brown RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Davante Adams FLEX Alvin Kamara TE David Njoku DST Broncos ,,DeSean Jackson,5.57%,12.8
40,863501534,bnarotsky,0,170.72,QB Matt Ryan WR Michael Crabtree RB Mark Ingram TE Cameron Brate WR Mike Evans RB Melvin Gordon WR Amari Cooper DST Broncos  FLEX DeMarco Murray,,Chris Thompson,5.40%,20.8
41,861361541,SlowQueen (2/5),0,170.4,DST Ravens  RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Jarvis Landry TE Austin Seferian-Jenkins FLEX Kareem Hunt QB Deshaun Watson WR Roger Lewis,,Zach Ertz,5.23%,15.8
41,861361544,SlowQueen (5/5),0,170.4,DST Ravens  RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Jarvis Landry TE Austin Seferian-Jenkins FLEX Kareem Hunt QB Deshaun Watson WR Roger Lewis,,Aaron Rodgers,5.05%,0.72
43,862933618,Mirage88 (1/5),0,170.1,DST Ravens  RB Mark Ingram WR John Brown WR DeAndre Hopkins WR Adam Thielen FLEX Kareem Hunt RB Alvin Kamara QB Deshaun Watson TE Evan Engram,,Marvin Jones Jr.,5.05%,21.6
43,862933619,Mirage88 (2/5),0,170.1,DST Ravens  RB Mark Ingram WR John Brown WR DeAndre Hopkins WR Adam Thielen FLEX Kareem Hunt RB Alvin Kamara QB Deshaun Watson TE Evan Engram,,Ed Dickson,5.05%,7.6
43,862933620,Mirage88 (3/5),0,170.1,DST Ravens  RB Mark Ingram WR John Brown WR DeAndre Hopkins WR Adam Thielen FLEX Kareem Hunt RB Alvin Kamara QB Deshaun Watson TE Evan Engram,,Mike Evans,4.70%,18.5
43,862933621,Mirage88 (4/5),0,170.1,DST Ravens  RB Mark Ingram WR John Brown WR DeAndre Hopkins WR Adam Thielen FLEX Kareem Hunt RB Alvin Kamara QB Deshaun Watson TE Evan Engram,,Buccaneers ,4.53%,8
43,862933622,Mirage88 (5/5),0,170.1,DST Ravens  RB Mark Ingram WR John Brown WR DeAndre Hopkins WR Adam Thielen FLEX Kareem Hunt RB Alvin Kamara QB Deshaun Watson TE Evan Engram,,Pierre Garcon,4.36%,10.5
