Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
1365,852686696,LML081013,0,123.16,FLEX Adam Thielen DST Jets  WR Larry Fitzgerald WR Danny Amendola RB Le'Veon Bell WR Jarvis Landry TE Jesse James QB Jameis Winston RB Duke Johnson Jr.,,,
1365,853600434,ncktwt,0,123.16,DST Cardinals  FLEX Danny Amendola RB Bilal Powell WR T.Y. Hilton RB Carlos Hyde WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston,,,
1365,853849173,cajames3,0,123.16,RB Lamar Miller FLEX Jordan Howard DST Eagles  WR Jeremy Maclin WR Antonio Brown WR Jarvis Landry TE Eric Ebron QB Jameis Winston RB Ezekiel Elliott,,,
1365,852714243,Vindawg88,0,123.16,DST Chiefs  WR Jordy Nelson WR Pierre Garcon TE Cameron Brate FLEX Jarvis Landry QB Jameis Winston RB Duke Johnson Jr. RB Todd Gurley II WR Cooper Kupp,,,
1365,853707238,xDeezyz,0,123.16,DST Ravens  RB Frank Gore WR Larry Fitzgerald TE Charles Clay WR Jarvis Landry RB Melvin Gordon WR Tyrell Williams QB Jameis Winston FLEX Todd Gurley II,,,
1365,853842301,SPANKNATION97,0,123.16,RB Lamar Miller DST Ravens  FLEX Frank Gore WR Dez Bryant RB LeSean McCoy TE Zach Ertz WR Mike Evans WR Adam Humphries QB Jameis Winston,,,
1365,854024173,eires,0,123.16,RB Lamar Miller DST Ravens  FLEX Frank Gore WR Dez Bryant RB LeSean McCoy TE Zach Ertz WR Mike Evans WR Adam Humphries QB Jameis Winston,,,
1373,852382040,seesomeTDs,0,123.1,DST Cardinals  QB Eli Manning WR Cole Beasley WR T.Y. Hilton RB Le'Veon Bell FLEX Carlos Hyde WR Robby Anderson TE Evan Engram RB Leonard Fournette,,,
1374,853520745,swagg1,0,123.06,TE Zach Miller DST Bills  RB Frank Gore WR Jeremy Maclin RB Le'Veon Bell WR Robert Woods WR Mike Evans QB Jameis Winston FLEX Ezekiel Elliott,,,
1374,854461994,NeverWorking,0,123.06,WR Adam Thielen DST Lions  WR Randall Cobb WR T.Y. Hilton RB Carlos Hyde TE Austin Seferian-Jenkins QB Jacoby Brissett FLEX Sterling Shepard RB Leonard Fournette,,,
1376,853506928,jwb519,0,123.02,DST Ravens  QB Tom Brady RB Frank Gore WR Randall Cobb TE Austin Seferian-Jenkins WR Mike Evans WR Brandin Cooks FLEX Wayne Gallman RB Aaron Jones,,,
1377,853525165,mputke,0,122.96,DST Bills  WR DeSean Jackson RB Bilal Powell FLEX Andre Ellington TE Cameron Brate WR Mike Evans QB Jameis Winston WR Cooper Kupp RB Ezekiel Elliott,,,
1377,853913488,liz.ryan28,0,122.96,WR DeAndre Hopkins RB Latavius Murray DST Vikings  FLEX John Brown RB Mike Gillislee WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston,,,
1377,853932952,Jdns,0,122.96,TE Ryan Griffin DST Ravens  WR DeSean Jackson WR Dez Bryant FLEX Chris Hogan WR Mike Evans QB Jameis Winston RB Todd Gurley II RB Wayne Gallman,,,
1377,854451018,B_Edelman,0,122.96,DST Bills  WR Dez Bryant RB Andre Ellington FLEX Jaron Brown TE Cameron Brate WR Chris Hogan WR Mike Evans QB Jameis Winston RB Todd Gurley II,,,
1377,853825538,omegamunky,0,122.96,WR DeAndre Hopkins FLEX Latavius Murray DST 49ers  TE Martellus Bennett RB James White WR Mike Evans WR Brandin Cooks QB Jameis Winston RB Duke Johnson Jr.,,,
1382,852734128,J-Boogie91,0,122.86,TE Kyle Rudolph DST Vikings  RB Bilal Powell FLEX T.Y. Hilton RB Jay Ajayi WR Mike Evans WR Tyler Lockett QB Jacoby Brissett WR Devin Funchess,,,
1382,852950560,mlrfo4,0,122.86,DST Lions  WR Danny Amendola RB Le'Veon Bell FLEX James White WR Chris Hogan TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1382,854019346,millen004,0,122.86,WR Stefon Diggs DST Rams  FLEX Danny Amendola RB DeMarco Murray TE Cameron Brate WR Chris Hogan WR Mike Evans QB Jameis Winston RB Duke Johnson Jr.,,,
1382,853019384,cyounk10,0,122.86,WR Stefon Diggs DST Colts  TE Jimmy Graham RB Mike Gillislee WR Chris Hogan FLEX Ameer Abdullah RB Melvin Gordon QB Jacoby Brissett WR Brandin Cooks,,,
1382,854152512,mikebarnes03,0,122.86,RB Tarik Cohen TE Zach Miller FLEX Latavius Murray DST Eagles  WR T.Y. Hilton RB Le'Veon Bell WR Chris Hogan WR DeVante Parker QB Jameis Winston,,,
1387,853981906,CCCLEM78,0,122.84,QB Deshaun Watson RB Lamar Miller DST Texans  WR Tyreek Hill TE Jared Cook WR T.Y. Hilton FLEX Alshon Jeffery RB Todd Gurley II WR Devin Funchess,,,
1388,853597227,jerryb3,0,122.82,WR Deonte Thompson DST Bills  QB Tom Brady FLEX T.Y. Hilton RB Le'Veon Bell WR Donte Moncrief WR Brandin Cooks RB Duke Johnson Jr. TE Hunter Henry,,,
1389,853074017,24will,0,122.78,WR Adam Thielen DST Lions  RB Frank Gore QB Ben Roethlisberger FLEX LeSean McCoy WR Antonio Brown RB Andre Ellington WR Chris Hogan TE Tyler Kroft,,,
1390,854441510,tankthefrank72,0,122.76,DST Titans  RB Frank Gore TE Martellus Bennett FLEX DeMarco Murray WR Dez Bryant WR A.J. Green RB Jacquizz Rodgers WR Mike Evans QB Jameis Winston,,,
1390,851488711,dtown21,0,122.76,DST Vikings  TE Antonio Gates WR Dez Bryant WR Marvin Jones Jr. RB Le'Veon Bell FLEX Adam Humphries WR DeVante Parker QB Jameis Winston RB Leonard Fournette,,,
1390,853429501,tomikjw,0,122.76,RB Kareem Hunt DST Ravens  WR Danny Amendola RB Bilal Powell TE Dwayne Allen WR Jarvis Landry WR Mike Evans QB Jameis Winston FLEX Aaron Jones,,,
1390,853595364,cuzzo8120,0,122.76,DST Chiefs  WR Larry Fitzgerald RB DeMarco Murray WR Dez Bryant RB Le'Veon Bell TE Cameron Brate WR Jarvis Landry QB Jameis Winston FLEX Trent Taylor,,,
1390,853447871,20max,0,122.76,DST Eagles  FLEX Danny Amendola WR Marvin Jones Jr. RB Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans WR Brandin Cooks RB J.D. McKissic QB Jameis Winston,,,
1395,854130758,redpossom,0,122.72,DST Vikings  WR Jordy Nelson QB Brian Hoyer WR Pierre Garcon FLEX Bilal Powell RB Andre Ellington TE Cameron Brate WR Donte Moncrief RB Ezekiel Elliott,,,
1396,854362275,Darkskinbobmarly420,0,122.66,DST Vikings  RB Doug Martin TE Charles Clay WR Jermaine Kearse QB Jacoby Brissett WR Sterling Shepard FLEX Todd Gurley II WR Devin Funchess RB Leonard Fournette,,,
1396,851809793,cmenza,0,122.66,DST Dolphins  WR Dez Bryant RB Andre Ellington TE Dwayne Allen RB Le'Veon Bell WR Mike Evans WR Tyrell Williams QB Jameis Winston FLEX Duke Johnson Jr.,,,
1396,853361457,msb992,0,122.66,FLEX Jordan Howard DST Bills  WR Danny Amendola TE Dwayne Allen WR T.Y. Hilton RB Le'Veon Bell RB James White WR Mike Evans QB Jameis Winston,,,
1396,853368884,honda987,0,122.66,FLEX Jordan Howard DST Bills  WR Danny Amendola TE Dwayne Allen WR T.Y. Hilton RB Le'Veon Bell RB James White WR Mike Evans QB Jameis Winston,,,
1396,853810371,jamesj6189,0,122.66,WR Stefon Diggs DST Bills  FLEX Frank Gore WR Dez Bryant RB Carlos Hyde WR Chris Hogan TE Jesse James QB Jameis Winston RB Leonard Fournette,,,
1396,853828501,huronriverrat,0,122.66,FLEX Stefon Diggs DST Eagles  RB Frank Gore WR Jordy Nelson WR Dez Bryant RB Andre Ellington WR Chris Hogan TE Austin Seferian-Jenkins QB Jameis Winston,,,
1396,853851121,raisedonradio37,0,122.66,DST Bills  WR Torrey Smith RB Carlos Hyde WR Jarvis Landry TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. FLEX Ezekiel Elliott,,,
1396,854174426,Pwpayne,0,122.66,RB Lamar Miller DST Cardinals  WR Dez Bryant TE Dwayne Allen WR T.Y. Hilton WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. FLEX Ezekiel Elliott,,,
1396,853680242,jutter02,0,122.66,TE Zach Miller DST Bills  WR Danny Amendola WR Dez Bryant RB Eddie Lacy RB Le'Veon Bell FLEX Jarvis Landry WR Mike Evans QB Jameis Winston,,,
1405,852729921,jefft55,0,122.64,DST Bills  QB Aaron Rodgers WR T.Y. Hilton RB Le'Veon Bell FLEX Ameer Abdullah TE Austin Seferian-Jenkins WR Donte Moncrief WR Ricardo Louis RB Todd Gurley II,,,
1406,853849516,RyleyClaborn12,0,122.62,DST Chiefs  QB Tom Brady TE Jermaine Gresham RB Le'Veon Bell WR Chris Hogan FLEX Eric Ebron WR Brandin Cooks RB Duke Johnson Jr. WR Devin Funchess,,,
1407,851679024,grizicus,0,122.56,DST Eagles  FLEX LeGarrette Blount WR Randall Cobb RB Le'Veon Bell RB James White WR Odell Beckham Jr. TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston,,,
1407,852539742,Michiganjfrog,0,122.56,DST Jets  FLEX Jordy Nelson WR DeSean Jackson RB Bilal Powell WR T.Y. Hilton WR Mike Evans QB Jacoby Brissett RB Alex Collins TE Hunter Henry,,,
1407,852744520,eric42,0,122.56,WR DeAndre Hopkins WR Tyreek Hill TE Zach Miller RB Latavius Murray DST Bengals  WR Mike Evans RB Thomas Rawls FLEX Brandin Cooks QB Jameis Winston,,,
1407,852749228,semienkid,0,122.56,DST Chiefs  RB Frank Gore TE Delanie Walker WR Jeremy Maclin FLEX Dez Bryant WR Cole Beasley RB Le'Veon Bell WR Mike Evans QB Jameis Winston,,,
1407,853493847,foxforce5,0,122.56,FLEX Latavius Murray DST Steelers  WR Dez Bryant WR Jaron Brown RB Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins QB Jameis Winston RB Joe Mixon,,,
1407,853759202,winkster10,0,122.56,DST Chiefs  RB Frank Gore TE Delanie Walker WR Jeremy Maclin WR Dez Bryant FLEX Cole Beasley RB Le'Veon Bell WR Mike Evans QB Jameis Winston,,,
1407,853811746,shawns628,0,122.56,DST Chiefs  RB Frank Gore TE Delanie Walker WR Jeremy Maclin FLEX Dez Bryant WR Cole Beasley RB Le'Veon Bell WR Mike Evans QB Jameis Winston,,,
1407,854006293,ajdelaney,0,122.56,DST Chiefs  RB Frank Gore TE Delanie Walker WR Jeremy Maclin WR Dez Bryant FLEX Cole Beasley RB Le'Veon Bell WR Mike Evans QB Jameis Winston,,,
1415,851679141,2stupiddogs,0,122.46,DST Eagles  WR Dez Bryant WR Pierre Garcon FLEX LeGarrette Blount RB Andre Ellington RB Le'Veon Bell WR Jarvis Landry QB Jameis Winston TE Evan Engram,,,
1415,854122651,cmckie2001,0,122.46,FLEX Lamar Miller WR DeAndre Hopkins DST Cowboys  WR Jaron Brown TE Cameron Brate WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. RB Todd Gurley II,,,
1415,853681646,Naten,0,122.46,DST Eagles  RB Le'Veon Bell RB James White WR Chris Hogan WR Jarvis Landry TE Tyler Kroft WR Adam Humphries QB Jameis Winston FLEX Todd Gurley II,,,
1415,853962647,RockStarFootball,0,122.46,DST Bills  RB Jonathan Stewart WR A.J. Green WR T.Y. Hilton WR Mike Evans FLEX Adam Humphries QB Jameis Winston RB Todd Gurley II TE Evan Engram,,,
1415,854002481,pcnlo1023,0,122.46,WR Deonte Thompson DST Bills  RB Bilal Powell FLEX Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Mike Evans QB Jameis Winston RB Duke Johnson Jr.,,,
1420,851898630,cdagostino,0,122.36,DST Panthers  WR Dez Bryant FLEX Le'Veon Bell RB James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1420,852520658,JBH3,0,122.36,DST Chiefs  RB DeMarco Murray WR Dez Bryant WR Terrance Williams FLEX Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Duke Johnson Jr.,,,
1420,852642145,chiasports,0,122.36,DST Panthers  WR Dez Bryant RB Le'Veon Bell FLEX James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1420,853380713,Czervik67,0,122.36,DST Eagles  RB LeGarrette Blount TE Cameron Brate WR Chris Hogan FLEX Austin Seferian-Jenkins WR Mike Evans WR Brandin Cooks QB Jameis Winston RB Todd Gurley II,,,
1420,853581524,wilkes34,0,122.36,FLEX Lamar Miller DST Vikings  WR Danny Amendola WR Jaron Brown RB Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Duke Johnson Jr.,,,
1420,853768355,fish1969,0,122.36,FLEX Will Fuller V QB Alex Smith WR Tyreek Hill DST Steelers  TE Charles Clay WR Jaron Brown RB Le'Veon Bell WR Sterling Shepard RB Duke Johnson Jr.,,,
1426,851311803,maddogtms,0,122.34,QB Deshaun Watson DST Cardinals  WR Jarvis Landry RB Jay Ajayi TE Austin Seferian-Jenkins WR DeVante Parker WR Robby Anderson RB Todd Gurley II FLEX Leonard Fournette,,,
1427,853252683,brianlilbeam20,0,122.32,DST Eagles  QB Tom Brady WR Jordy Nelson WR Danny Amendola TE Cameron Brate FLEX James White WR Cooper Kupp RB Ezekiel Elliott RB Wayne Gallman,,,
1428,854165101,hulksmashANDwin,0,122.26,DST Ravens  WR Jordy Nelson RB Le'Veon Bell RB James White TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries QB Jameis Winston FLEX Wayne Gallman,,,
1429,853065198,lbsbcsnyc,0,122.22,DST Ravens  QB Tom Brady WR Larry Fitzgerald WR Danny Amendola RB Doug Martin FLEX Pierre Garcon TE Cameron Brate WR Mike Evans RB Alex Collins,,,
1429,854462239,dg77doe,0,122.22,RB Tarik Cohen DST Browns  QB Tom Brady WR DeSean Jackson FLEX Golden Tate RB Andre Ellington TE Cameron Brate WR Chris Hogan WR Brandin Cooks,,,
1431,851849291,dictator_teddy,0,122.16,DST Dolphins  WR Dez Bryant WR Jaron Brown TE Dwayne Allen RB James White WR Chris Hogan QB Jameis Winston RB Todd Gurley II FLEX Ezekiel Elliott,,,
1431,853438204,tapperjc,0,122.16,FLEX Will Fuller V DST Cardinals  WR Jordy Nelson RB Marshawn Lynch WR T.Y. Hilton RB Carlos Hyde TE Austin Seferian-Jenkins WR Mike Evans QB Jacoby Brissett,,,
1431,854313767,bholder4,0,122.16,RB Lamar Miller WR DeAndre Hopkins DST Bills  WR Larry Fitzgerald RB Bilal Powell WR Chris Hogan QB Jameis Winston TE Evan Engram FLEX Christian McCaffrey,,,
1434,854225502,Haymond,0,122.14,QB Deshaun Watson WR Will Fuller V DST Packers  RB Bilal Powell WR Jaron Brown RB Le'Veon Bell TE Tyler Kroft FLEX Mike Evans WR Tyrell Williams,,,
1434,852497795,bucklette,0,122.14,RB Latavius Murray FLEX Adam Thielen DST Raiders  QB Aaron Rodgers WR Jordy Nelson TE Cameron Brate WR Chris Hogan WR Jarvis Landry RB Duke Johnson Jr.,,,
1436,852878060,brad0985,0,122.06,DST Bills  WR Jordy Nelson TE Martellus Bennett WR Dez Bryant RB Le'Veon Bell FLEX James White WR Adam Humphries QB Jameis Winston RB Duke Johnson Jr.,,,
1437,853981487,marshall42542,0,121.92,RB Lamar Miller WR Stefon Diggs DST Eagles  WR Danny Amendola WR T.Y. Hilton RB Le'Veon Bell TE Cameron Brate FLEX Martavis Bryant QB Jared Goff,,,
1437,851097398,TORNEL1980,0,121.92,DST 49ers  QB Tom Brady RB Doug Martin RB Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Mike Evans WR Adam Humphries FLEX J.D. McKissic,,,
1439,851962767,Srekcap,0,121.86,DST Eagles  WR Dez Bryant FLEX LeGarrette Blount WR T.Y. Hilton RB Carlos Hyde WR Jarvis Landry TE Austin Seferian-Jenkins QB Jameis Winston RB Todd Gurley II,,,
1439,851931676,maverick3309,0,121.86,TE Zach Miller DST Cardinals  WR Dez Bryant RB LeGarrette Blount RB Le'Veon Bell WR Jarvis Landry WR Mike Evans QB Jameis Winston FLEX Duke Johnson Jr.,,,
1439,851994566,chrismoore1277,0,121.86,DST 49ers  FLEX Frank Gore WR Larry Fitzgerald WR Danny Amendola RB Le'Veon Bell TE Cameron Brate WR DeVante Parker QB Jameis Winston RB Duke Johnson Jr.,,,
1442,852979777,moonie88,0,121.82,WR Will Fuller V DST Lions  QB Tom Brady WR Danny Amendola TE Jimmy Graham WR Chris Hogan RB Todd Gurley II FLEX Cooper Kupp RB Christian McCaffrey,,,
1442,853345639,onedeadKING,0,121.82,WR Will Fuller V DST 49ers  QB Tom Brady WR Jaron Brown RB Le'Veon Bell TE Cameron Brate WR Chris Hogan FLEX J.D. McKissic RB Todd Gurley II,,,
1442,853564338,yeargain33,0,121.82,WR Will Fuller V FLEX Latavius Murray WR Stefon Diggs DST Ravens  QB Tom Brady TE Martellus Bennett RB Mike Gillislee RB Melvin Gordon WR Brandin Cooks,,,
1445,851804078,jgriz003,0,121.76,TE Zach Miller DST Dolphins  WR Brandon Marshall WR Torrey Smith RB Le'Veon Bell RB James White WR Mike Evans QB Jameis Winston FLEX Todd Gurley II,,,
1445,852097761,n_grabow,0,121.76,WR Tyreek Hill DST Jets  WR Jordy Nelson WR DeSean Jackson RB LeGarrette Blount FLEX Andre Ellington TE Cameron Brate QB Jameis Winston RB Todd Gurley II,,,
1445,852691536,jngingery912,0,121.76,TE Zach Miller DST Dolphins  WR Brandon Marshall WR Torrey Smith RB Le'Veon Bell RB James White WR Mike Evans QB Jameis Winston FLEX Todd Gurley II,,,
1448,853835336,nomoreiloveyous,0,121.74,FLEX Lamar Miller TE Kyle Rudolph DST Eagles  WR Jeremy Maclin WR Dez Bryant QB Tyrod Taylor WR Marvin Jones Jr. RB Le'Veon Bell RB Ezekiel Elliott,,,
1448,853938194,Mijemass,0,121.74,QB Deshaun Watson WR Adam Thielen DST Jets  FLEX DeSean Jackson WR Pierre Garcon WR Brandin Cooks RB Todd Gurley II RB Wayne Gallman TE Evan Engram,,,
1450,851814795,jdufal3300,0,121.66,WR Will Fuller V DST Lions  WR Dez Bryant TE Dwayne Allen RB Le'Veon Bell FLEX Carlos Hyde WR Chris Hogan QB Jameis Winston RB Duke Johnson Jr.,,,
1450,853932469,Okatsu,0,121.66,WR DeAndre Hopkins DST Bills  WR Randall Cobb RB Carlos Hyde TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. FLEX Wayne Gallman,,,
1450,854327227,Cv2425,0,121.66,DST Cardinals  WR Larry Fitzgerald RB Eddie Lacy FLEX Le'Veon Bell TE Cameron Brate WR Jarvis Landry WR Brandin Cooks QB Jameis Winston RB Duke Johnson Jr.,,,
1453,853440905,benpapay,0,121.64,WR DeAndre Hopkins DST Bills  FLEX DeSean Jackson RB Bilal Powell WR Jaron Brown RB James White QB Dak Prescott WR Mike Evans TE Evan Engram,,,
1454,853869608,joshuahale38,0,121.62,TE Travis Kelce DST Chargers  QB Brian Hoyer RB Carlos Hyde RB James White WR Chris Hogan WR Mike Evans FLEX Adam Humphries WR Brandin Cooks,,,
1454,853232658,Frankrogers,0,121.62,FLEX Will Fuller V WR Stefon Diggs DST Patriots  QB Tom Brady TE Delanie Walker RB Doug Martin WR Chris Hogan WR Sammy Watkins RB Melvin Gordon,,,
1456,853638179,Simp1eJack,0,121.56,WR DeAndre Hopkins RB Kareem Hunt TE Zach Miller RB Latavius Murray DST Ravens  WR Dez Bryant WR DeVante Parker FLEX Tyler Lockett QB Jameis Winston,,,
1456,854454523,jfbowers,0,121.56,DST Vikings  WR Larry Fitzgerald WR Danny Amendola FLEX Andre Ellington WR Randall Cobb RB James White TE Austin Seferian-Jenkins QB Jameis Winston RB Ezekiel Elliott,,,
1458,852849136,DaThunderSonics,0,121.52,WR Tyreek Hill DST Bills  WR Danny Amendola WR DeSean Jackson RB LeSean McCoy QB Russell Wilson RB Jay Ajayi TE Tyler Kroft FLEX Devin Funchess,,,
1459,853396900,Hookahook,0,121.46,DST Colts  WR Larry Fitzgerald RB Bilal Powell FLEX Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins QB Jacoby Brissett WR Donte Moncrief RB Duke Johnson Jr.,,,
1460,852134276,Eagle1ml,0,121.44,DST Dolphins  WR Brandon Marshall QB Aaron Rodgers WR Dez Bryant RB Le'Veon Bell RB James White WR Rishard Matthews FLEX Ameer Abdullah TE Austin Seferian-Jenkins,,,
1460,852615311,jchafardon,0,121.44,WR Will Fuller V RB Jordan Howard DST Chargers  TE Jason Witten QB Aaron Rodgers WR Larry Fitzgerald RB LeSean McCoy FLEX Charles Clay WR Jarvis Landry,,,
1462,853426324,SKOLdwin,0,121.42,DST Cardinals  FLEX Larry Fitzgerald QB Brian Hoyer WR Dez Bryant WR T.Y. Hilton WR Kenny Stills RB Le'Veon Bell RB Carlos Hyde TE Austin Seferian-Jenkins,,,
1462,853861411,eadhf2,0,121.42,RB Lamar Miller DST Cardinals  QB Tom Brady WR Danny Amendola TE Charles Clay WR Chris Hogan FLEX Jarvis Landry WR Mike Evans RB Aaron Jones,,,
1464,851632060,nate831,0,121.36,TE Zach Miller DST Cardinals  WR Larry Fitzgerald WR Dez Bryant RB Le'Veon Bell WR Chris Hogan RB Jay Ajayi FLEX Adam Humphries QB Jameis Winston,,,
1464,851809514,milksak,0,121.36,WR DeAndre Hopkins DST Ravens  FLEX Zach Ertz RB Eddie Lacy RB Carlos Hyde TE Tyler Kroft WR Mike Evans QB Jameis Winston WR Devin Funchess,,,
1464,854062731,BRORANNOSAURUS_FLEX,0,121.36,DST Bills  WR Danny Amendola WR Dez Bryant TE Dwayne Allen RB Le'Veon Bell FLEX Jarvis Landry WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
1464,853684294,richardhoggard,0,121.36,WR Stefon Diggs DST 49ers  RB Doug Martin FLEX Allen Hurns RB Le'Veon Bell WR Chris Hogan WR Nelson Agholor QB Jameis Winston TE Hunter Henry,,,
1468,854404833,vax1op369,0,121.34,WR DeAndre Hopkins DST Bills  FLEX Frank Gore QB Aaron Rodgers WR Jordy Nelson RB Eddie Lacy WR Mike Evans RB Wayne Gallman TE Hunter Henry,,,
1469,853925436,aumni,0,121.32,DST Chiefs  TE Zach Miller QB Tom Brady RB Frank Gore WR DeSean Jackson WR Dez Bryant RB Le'Veon Bell FLEX Eric Ebron WR Brandin Cooks,,,
1470,851757861,easternmh,0,121.26,DST Eagles  WR Danny Amendola RB LeGarrette Blount RB Le'Veon Bell FLEX Carlos Hyde WR Chris Hogan WR Jarvis Landry TE Tyler Kroft QB Jameis Winston,,,
1470,852628459,KlairVoyant,0,121.26,DST Cardinals  WR Dez Bryant TE Dwayne Allen RB James White WR Jarvis Landry WR Mike Evans FLEX Melvin Gordon QB Jameis Winston RB Todd Gurley II,,,
1470,853488125,Jrake,0,121.26,DST Cardinals  WR Dez Bryant TE Dwayne Allen RB James White WR Jarvis Landry WR Mike Evans FLEX Melvin Gordon QB Jameis Winston RB Todd Gurley II,,,
1470,853834077,wilson1,0,121.26,FLEX Adam Thielen DST Cardinals  WR DeSean Jackson RB Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1470,854164757,codydavis8809,0,121.26,WR Will Fuller V WR Stefon Diggs DST Lions  WR DeSean Jackson RB LeSean McCoy RB Bilal Powell TE Dwayne Allen QB Jameis Winston FLEX Leonard Fournette,,,
1475,852982909,l800Eddie,0,121.24,FLEX Lamar Miller DST Jets  QB Aaron Rodgers WR Dez Bryant WR Terrance Williams WR Jarvis Landry RB Melvin Gordon RB Todd Gurley II TE Evan Engram,,,
1476,853652441,msdrhd,0,121.22,WR Will Fuller V RB Kareem Hunt DST Bills  QB Tom Brady WR Danny Amendola RB DeMarco Murray FLEX LeGarrette Blount TE Austin Seferian-Jenkins WR Mike Evans,,,
1476,853511693,Crock-Diggity24,0,121.22,DST Vikings  QB Tom Brady WR Danny Amendola RB LeGarrette Blount WR T.Y. Hilton RB Le'Veon Bell TE Cameron Brate FLEX Adam Humphries WR DeVante Parker,,,
1478,853492846,lumly13,0,121.18,DST Vikings  QB Jay Cutler WR DeSean Jackson FLEX DeMarco Murray TE Austin Seferian-Jenkins WR DeVante Parker WR Brandin Cooks RB Leonard Fournette RB Christian McCaffrey,,,
1479,853317386,CoopxKillas,0,121.16,DST 49ers  WR Danny Amendola TE Jared Cook RB Le'Veon Bell FLEX Chris Hogan WR Mike Evans WR Adam Humphries QB Jameis Winston RB Christian McCaffrey,,,
1479,853558597,TeamSmiley5,0,121.16,DST Eagles  FLEX Danny Amendola RB Le'Veon Bell TE Cameron Brate WR Mike Evans WR Adam Humphries WR DeVante Parker QB Jameis Winston RB Duke Johnson Jr.,,,
1481,853825585,MrKournikova,0,121.12,WR Will Fuller V RB Latavius Murray DST Rams  QB Tom Brady TE Delanie Walker WR Danny Amendola WR DeSean Jackson FLEX DeMarco Murray RB Le'Veon Bell,,,
1482,853529036,ddespot,0,121.06,DST Titans  WR Larry Fitzgerald RB James White WR Mike Evans QB Jameis Winston WR Cooper Kupp TE Evan Engram FLEX Leonard Fournette RB Christian McCaffrey,,,
1483,853798539,tmcmanus247,0,121.04,TE Zach Miller DST Bills  QB Aaron Rodgers WR Jordy Nelson RB DeMarco Murray WR Jermaine Kearse WR Mike Evans FLEX Duke Johnson Jr. RB Christian McCaffrey,,,
1483,853573923,kabolo228,0,121.04,WR Adam Thielen DST Bills  FLEX Frank Gore QB Dak Prescott TE Austin Seferian-Jenkins WR Mike Evans WR Sterling Shepard RB Duke Johnson Jr. RB Ezekiel Elliott,,,
1485,854081760,HypnatizedMind,0,121,FLEX Lamar Miller DST Colts  QB Eli Manning WR Danny Amendola RB Carlos Hyde WR Jarvis Landry TE Austin Seferian-Jenkins WR Mike Evans RB Leonard Fournette,,,
1486,853384874,DirtyPirates,0,120.96,DST Eagles  RB Le'Veon Bell WR Chris Hogan WR Jarvis Landry FLEX Ameer Abdullah TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1486,853813705,jer4940,0,120.96,DST Eagles  FLEX Frank Gore WR Jeremy Maclin WR Dez Bryant RB Le'Veon Bell TE Cameron Brate RB Ameer Abdullah WR Mike Evans QB Jameis Winston,,,
1486,854216629,lambchops21,0,120.96,DST Cowboys  RB Frank Gore WR Danny Amendola TE Martellus Bennett QB Matthew Stafford RB Bilal Powell WR Antonio Brown WR Mike Evans FLEX Devin Funchess,,,
1489,853040454,iracaughron,0,120.88,DST Jets  QB Ben Roethlisberger WR Pierre Garcon WR Antonio Brown WR Jaron Brown FLEX Eddie Lacy RB Le'Veon Bell RB James White TE Hunter Henry,,,
1490,853032311,bsfoy11,0,120.82,DST Ravens  QB Tom Brady WR Danny Amendola WR DeSean Jackson RB Andre Ellington FLEX Jaron Brown RB Le'Veon Bell WR Jarvis Landry TE Evan Engram,,,
1491,854201975,a_denney7,0,120.76,DST Bills  WR Danny Amendola WR Dez Bryant RB Le'Veon Bell TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II FLEX Joe Mixon,,,
1491,854405942,palip07,0,120.76,DST Jets  RB Doug Martin RB Mike Gillislee WR Chris Hogan TE Tyler Kroft WR Mike Evans WR Brandin Cooks QB Jameis Winston FLEX Devin Funchess,,,
